SalaryChangeID,EmployeeID,EffectiveDate,MonthlyIncome,ChangeType
2040,735,2021-03-14,56309.0,Joining
2041,735,2022-03-14,61744.0,Hike
2042,735,2023-03-14,67507.0,Hike
2043,735,2024-03-13,72509.0,Hike
2044,736,2020-01-23,46816.0,Joining
2045,736,2021-01-22,51371.0,Hike
2046,736,2022-01-22,55921.0,Hike
2047,736,2023-01-22,60892.0,Hike
2048,736,2024-01-22,66052.0,Hike
2049,737,2022-12-30,57665.0,Joining
2050,737,2023-12-30,59726.0,Hike
2051,737,2024-12-29,64814.0,Hike
2052,738,2004-04-03,53495.0,Joining
2053,738,2005-04-03,56680.0,Hike
2054,738,2006-04-03,57803.0,Hike
2055,738,2007-04-03,61243.0,Hike
2056,738,2008-04-02,66741.0,Hike
2057,738,2009-04-02,72985.0,Hike
2058,739,2022-03-20,60058.0,Joining
2059,739,2023-03-20,63053.0,Hike
2060,739,2024-03-19,68801.0,Hike
2061,740,2021-06-28,29066.0,Joining
2062,740,2022-06-28,30440.0,Hike
2063,740,2023-06-28,32945.0,Hike
2064,740,2024-06-27,36131.0,Hike
2065,741,2021-11-20,26502.0,Joining
2066,741,2022-11-20,27742.0,Hike
2067,741,2023-11-20,28970.0,Hike
2068,741,2024-11-19,31389.0,Hike
2069,742,2024-06-17,62898.0,Joining
2070,743,2024-09-24,61382.0,Joining
2071,744,2024-03-21,101518.0,Joining
2072,745,2023-08-21,49973.0,Joining
2073,745,2024-08-20,51869.0,Hike
2074,746,2023-03-23,37122.0,Joining
2075,746,2024-03-22,40133.0,Hike
2076,747,2025-06-26,72411.0,Joining
2077,748,2015-07-07,40062.0,Joining
2078,748,2016-07-06,42468.0,Hike
2079,748,2017-07-06,45025.0,Hike
2080,748,2018-07-06,48488.0,Hike
2081,748,2019-07-06,52417.0,Hike
2082,748,2020-07-05,57676.0,Hike
2083,749,2022-02-03,78766.0,Joining
2084,749,2023-02-03,85498.0,Hike
2085,749,2024-02-03,92416.0,Hike
2086,750,2025-08-19,41081.0,Joining
2087,751,2024-01-19,49607.0,Joining
2088,752,2017-08-14,44859.0,Joining
2089,752,2018-08-14,48003.0,Hike
2090,752,2019-08-14,51316.0,Hike
2091,752,2020-08-13,56117.0,Hike
2092,752,2021-08-13,58453.0,Hike
2093,752,2022-08-13,62380.0,Hike
2094,753,2025-07-24,59299.0,Joining
2095,754,2023-08-27,51472.0,Joining
2096,754,2024-08-26,54088.0,Hike
2097,755,2024-08-19,57769.0,Joining
2098,756,2023-05-10,73864.0,Joining
2099,756,2024-05-09,76476.0,Hike
2100,757,2021-09-20,31522.0,Joining
2101,757,2022-09-20,32647.0,Hike
2102,757,2023-09-20,34967.0,Hike
2103,757,2024-09-19,36416.0,Hike
2104,758,2021-01-02,115081.0,Joining
2105,758,2022-01-02,123733.0,Hike
2106,758,2023-01-02,132367.0,Hike
2107,758,2024-01-02,142668.0,Hike
2108,759,2025-08-03,32803.0,Joining
2109,760,2018-03-24,29105.0,Joining
2110,760,2019-03-24,30804.0,Hike
2111,760,2020-03-23,32439.0,Hike
2112,760,2021-03-23,34731.0,Hike
2113,760,2022-03-23,36138.0,Hike
2114,760,2023-03-23,38139.0,Hike
2115,761,2025-03-18,44745.0,Joining
2116,762,2021-07-12,31601.0,Joining
2117,762,2022-07-12,34001.0,Hike
2118,762,2023-07-12,36374.0,Hike
2119,762,2024-07-11,38005.0,Hike
2120,763,2018-07-28,57192.0,Joining
2121,763,2019-07-28,61951.0,Hike
2122,763,2020-07-27,67763.0,Hike
2123,763,2021-07-27,74016.0,Hike
2124,763,2022-07-27,79257.0,Hike
2125,763,2023-07-27,84799.0,Hike
2126,764,2023-05-19,99903.0,Joining
2127,764,2024-05-18,107053.0,Hike
2128,765,2025-03-12,53820.0,Joining
2129,766,2022-09-18,48762.0,Joining
2130,766,2023-09-18,52504.0,Hike
2131,766,2024-09-17,54715.0,Hike
2132,767,2025-11-19,56552.0,Joining
2133,768,2020-02-21,43073.0,Joining
2134,768,2021-02-20,45153.0,Hike
2135,768,2022-02-20,49246.0,Hike
2136,768,2023-02-20,52726.0,Hike
2137,768,2024-02-20,54158.0,Hike
2138,769,2021-08-02,50529.0,Joining
2139,769,2022-08-02,55740.0,Hike
2140,769,2023-08-02,58128.0,Hike
2141,769,2024-08-01,62171.0,Hike
2142,770,2022-01-16,50472.0,Joining
2143,770,2023-01-16,54507.0,Hike
2144,770,2024-01-16,60318.0,Hike
2145,771,2024-08-09,110288.0,Joining
2146,772,2025-02-03,36926.0,Joining
2147,773,2018-06-16,68910.0,Joining
2148,773,2019-06-16,75088.0,Hike
2149,773,2020-06-15,78633.0,Hike
2150,773,2021-06-15,82834.0,Hike
2151,773,2022-06-15,86993.0,Hike
2152,773,2023-06-15,93321.0,Hike
2153,774,2025-02-25,42853.0,Joining
2154,775,2024-12-04,67132.0,Joining
2155,776,2025-04-24,55689.0,Joining
2156,777,2018-06-24,79651.0,Joining
2157,777,2019-06-24,85773.0,Hike
2158,777,2020-06-23,88918.0,Hike
2159,777,2021-06-23,95316.0,Hike
2160,777,2022-06-23,103986.0,Hike
2161,777,2023-06-23,110913.0,Hike
2162,778,2019-10-13,68063.0,Joining
2163,778,2020-10-12,70111.0,Hike
2164,778,2021-10-12,75046.0,Hike
2165,778,2022-10-12,77904.0,Hike
2166,778,2023-10-12,82487.0,Hike
2167,778,2024-10-11,87523.0,Hike
2168,779,2021-01-12,60638.0,Joining
2169,779,2022-01-12,65195.0,Hike
2170,779,2023-01-12,68812.0,Hike
2171,779,2024-01-12,74018.0,Hike
2172,780,2025-08-19,40378.0,Joining
2173,781,2023-04-18,28548.0,Joining
2174,781,2024-04-17,30124.0,Hike
2175,782,2025-08-16,45424.0,Joining
2176,783,2023-08-23,97626.0,Joining
2177,783,2024-08-22,106899.0,Hike
2178,784,2024-04-27,96622.0,Joining
2179,785,2024-03-12,45487.0,Joining
2180,786,2021-02-25,34302.0,Joining
2181,786,2022-02-25,36218.0,Hike
2182,786,2023-02-25,40165.0,Hike
2183,786,2024-02-25,43380.0,Hike
2184,787,2021-04-25,78902.0,Joining
2185,787,2022-04-25,84359.0,Hike
2186,787,2023-04-25,87713.0,Hike
2187,787,2024-04-24,94278.0,Hike
2188,788,2024-09-23,44767.0,Joining
2189,789,2015-01-25,75792.0,Joining
2190,789,2016-01-25,81399.0,Hike
2191,789,2017-01-24,87709.0,Hike
2192,789,2018-01-24,94519.0,Hike
2193,789,2019-01-24,101429.0,Hike
2194,789,2020-01-24,105571.0,Hike
2195,790,2021-11-12,30422.0,Joining
2196,790,2022-11-12,33086.0,Hike
2197,790,2023-11-12,35249.0,Hike
2198,790,2024-11-11,37937.0,Hike
2199,791,2025-12-05,39909.0,Joining
2200,792,2024-01-15,71420.0,Joining
2201,793,2022-09-18,82085.0,Joining
2202,793,2023-09-18,87206.0,Hike
2203,793,2024-09-17,94092.0,Hike
2204,794,2025-02-17,67747.0,Joining
2205,795,2025-06-20,57489.0,Joining
2206,796,2019-06-21,56598.0,Joining
2207,796,2020-06-20,60775.0,Hike
2208,796,2021-06-20,64620.0,Hike
2209,796,2022-06-20,68932.0,Hike
2210,796,2023-06-20,74055.0,Hike
2211,796,2024-06-19,80403.0,Hike
2212,797,2022-06-10,40423.0,Joining
2213,797,2023-06-10,44323.0,Hike
2214,797,2024-06-09,47858.0,Hike
2215,798,2017-05-28,41111.0,Joining
2216,798,2018-05-28,43812.0,Hike
2217,798,2019-05-28,46668.0,Hike
2218,798,2020-05-27,51361.0,Hike
2219,798,2021-05-27,54512.0,Hike
2220,798,2022-05-27,58949.0,Hike
2221,799,2013-10-13,63737.0,Joining
2222,799,2014-10-13,66495.0,Hike
2223,799,2015-10-13,67782.0,Hike
2224,799,2016-10-12,72250.0,Hike
2225,799,2017-10-12,75780.0,Hike
2226,799,2018-10-12,78491.0,Hike
2227,800,2024-03-12,45363.0,Joining
2228,801,2017-02-24,57473.0,Joining
2229,801,2018-02-24,62865.0,Hike
2230,801,2019-02-24,68447.0,Hike
2231,801,2020-02-24,72519.0,Hike
2232,801,2021-02-23,76562.0,Hike
2233,801,2022-02-23,78889.0,Hike
2234,802,2021-06-23,26899.0,Joining
2235,802,2022-06-23,27724.0,Hike
2236,802,2023-06-23,29347.0,Hike
2237,802,2024-06-22,31183.0,Hike
2238,803,2022-06-10,59887.0,Joining
2239,803,2023-06-10,65482.0,Hike
2240,803,2024-06-09,69524.0,Hike
2241,804,2025-01-02,55847.0,Joining
2242,805,2015-04-04,81562.0,Joining
2243,805,2016-04-03,89781.0,Hike
2244,805,2017-04-03,97757.0,Hike
2245,805,2018-04-03,100852.0,Hike
2246,805,2019-04-03,107247.0,Hike
2247,805,2020-04-02,113485.0,Hike
2248,806,2024-09-01,42724.0,Joining
2249,807,2021-12-11,57291.0,Joining
2250,807,2022-12-11,58863.0,Hike
2251,807,2023-12-11,63212.0,Hike
2252,807,2024-12-10,68062.0,Hike
2253,808,2024-11-25,58935.0,Joining
2254,809,2009-10-20,125762.0,Joining
2255,809,2010-10-20,134517.0,Hike
2256,809,2011-10-20,144342.0,Hike
2257,809,2012-10-19,161398.0,Hike
2258,809,2013-10-19,167380.0,Hike
2259,809,2014-10-19,180642.0,Hike
2260,810,2016-10-05,46657.0,Joining
2261,810,2017-10-05,50565.0,Hike
2262,810,2018-10-05,53617.0,Hike
2263,810,2019-10-05,57067.0,Hike
2264,810,2020-10-04,59755.0,Hike
2265,810,2021-10-04,61973.0,Hike
2266,811,2020-04-20,49596.0,Joining
2267,811,2021-04-20,55093.0,Hike
2268,811,2022-04-20,59178.0,Hike
2269,811,2023-04-20,61223.0,Hike
2270,811,2024-04-19,63781.0,Hike
2271,812,2025-03-21,67416.0,Joining
2272,813,2018-11-06,72968.0,Joining
2273,813,2019-11-06,79752.0,Hike
2274,813,2020-11-05,86460.0,Hike
2275,813,2021-11-05,93437.0,Hike
2276,813,2022-11-05,101383.0,Hike
2277,813,2023-11-05,113806.0,Hike
2278,814,2023-12-31,50133.0,Joining
2279,814,2024-12-30,52867.0,Hike
2280,815,2021-11-01,48481.0,Joining
2281,815,2022-11-01,52464.0,Hike
2282,815,2023-11-01,56490.0,Hike
2283,815,2024-10-31,60720.0,Hike
2284,816,2025-03-12,66034.0,Joining
2285,817,2016-10-22,74413.0,Joining
2286,817,2017-10-22,78425.0,Hike
2287,817,2018-10-22,85065.0,Hike
2288,817,2019-10-22,93009.0,Hike
2289,817,2020-10-21,99553.0,Hike
2290,817,2021-10-21,105967.0,Hike
2291,818,2019-10-10,45590.0,Joining
2292,818,2020-10-09,48998.0,Hike
2293,818,2021-10-09,50923.0,Hike
2294,818,2022-10-09,54865.0,Hike
2295,818,2023-10-09,59258.0,Hike
2296,818,2024-10-08,62355.0,Hike
2297,819,2023-08-26,46446.0,Joining
2298,819,2024-08-25,48783.0,Hike
2299,820,2024-07-08,90624.0,Joining
2300,821,2024-05-23,124298.0,Joining
2301,822,2019-05-27,38594.0,Joining
2302,822,2020-05-26,43220.0,Hike
2303,822,2021-05-26,44800.0,Hike
2304,822,2022-05-26,47830.0,Hike
2305,822,2023-05-26,50901.0,Hike
2306,822,2024-05-25,53914.0,Hike
2307,823,2023-11-05,60130.0,Joining
2308,823,2024-11-04,65510.0,Hike
2309,824,2025-05-04,65937.0,Joining
2310,825,2025-09-01,56512.0,Joining
2311,826,2019-12-30,45493.0,Joining
2312,826,2020-12-29,48636.0,Hike
2313,826,2021-12-29,51736.0,Hike
2314,826,2022-12-29,56504.0,Hike
2315,826,2023-12-29,62061.0,Hike
2316,826,2024-12-28,64740.0,Hike
2317,827,2024-05-04,41555.0,Joining
2318,828,2024-05-26,29172.0,Joining
2319,829,2024-08-01,70298.0,Joining
2320,830,2015-03-28,49954.0,Joining
2321,830,2016-03-27,52172.0,Hike
2322,830,2017-03-27,54847.0,Hike
2323,830,2018-03-27,58551.0,Hike
2324,830,2019-03-27,60431.0,Hike
2325,830,2020-03-26,65244.0,Hike
2326,831,2023-12-12,43330.0,Joining
2327,831,2024-12-11,45924.0,Hike
2328,832,2021-03-02,53325.0,Joining
2329,832,2022-03-02,58030.0,Hike
2330,832,2023-03-02,63145.0,Hike
2331,832,2024-03-01,68356.0,Hike
2332,833,2024-12-21,73909.0,Joining
2333,834,2025-04-30,41079.0,Joining
2334,835,2024-06-02,35984.0,Joining
2335,836,2022-11-08,40724.0,Joining
2336,836,2023-11-08,43485.0,Hike
2337,836,2024-11-07,48137.0,Hike
2338,837,2019-03-12,36842.0,Joining
2339,837,2020-03-11,39485.0,Hike
2340,837,2021-03-11,42596.0,Hike
2341,837,2022-03-11,46634.0,Hike
2342,837,2023-03-11,50189.0,Hike
2343,837,2024-03-10,53568.0,Hike
2344,838,2025-12-14,43783.0,Joining
2345,839,2025-08-22,71073.0,Joining
2346,840,2017-03-08,41125.0,Joining
2347,840,2018-03-08,44555.0,Hike
2348,840,2019-03-08,49528.0,Hike
2349,840,2020-03-07,52279.0,Hike
2350,840,2021-03-07,55369.0,Hike
2351,840,2022-03-07,60036.0,Hike
2352,841,2024-11-28,75924.0,Joining
2353,842,2025-08-22,31034.0,Joining
2354,843,2024-02-10,39823.0,Joining
2355,844,2025-06-15,37582.0,Joining
2356,845,2023-09-04,81911.0,Joining
2357,845,2024-09-03,87203.0,Hike
2358,846,2025-11-12,42517.0,Joining
2359,847,2024-03-04,38620.0,Joining
2360,848,2022-05-15,39481.0,Joining
2361,848,2023-05-15,41489.0,Hike
2362,848,2024-05-14,44134.0,Hike
2363,849,2025-07-21,60467.0,Joining
2364,850,2021-02-05,36671.0,Joining
2365,850,2022-02-05,38960.0,Hike
2366,850,2023-02-05,42690.0,Hike
2367,850,2024-02-05,45684.0,Hike
2368,851,2024-07-29,32966.0,Joining
2369,852,2025-07-26,58496.0,Joining
2370,853,2015-03-14,34468.0,Joining
2371,853,2016-03-13,36435.0,Hike
2372,853,2017-03-13,38412.0,Hike
2373,853,2018-03-13,40938.0,Hike
2374,853,2019-03-13,44168.0,Hike
2375,853,2020-03-12,48345.0,Hike
2376,854,2020-11-04,29430.0,Joining
2377,854,2021-11-04,31603.0,Hike
2378,854,2022-11-04,34518.0,Hike
2379,854,2023-11-04,37538.0,Hike
2380,854,2024-11-03,39483.0,Hike
2381,855,2018-10-29,52618.0,Joining
2382,855,2019-10-29,56331.0,Hike
2383,855,2020-10-28,60379.0,Hike
2384,855,2021-10-28,67093.0,Hike
2385,855,2022-10-28,71274.0,Hike
2386,855,2023-10-28,74600.0,Hike
2387,856,2024-12-01,57374.0,Joining
2388,857,2025-07-09,44162.0,Joining
2389,858,2025-12-09,41853.0,Joining
2390,859,2022-03-11,45995.0,Joining
2391,859,2023-03-11,49047.0,Hike
2392,859,2024-03-10,52945.0,Hike
2393,860,2024-12-08,30164.0,Joining
2394,861,2014-01-17,63879.0,Joining
2395,861,2015-01-17,68607.0,Hike
2396,861,2016-01-17,74199.0,Hike
2397,861,2017-01-16,78902.0,Hike
2398,861,2018-01-16,84703.0,Hike
2399,861,2019-01-16,87009.0,Hike
2400,862,2021-04-18,40544.0,Joining
2401,862,2022-04-18,43020.0,Hike
2402,862,2023-04-18,45640.0,Hike
2403,862,2024-04-17,48756.0,Hike
2404,863,2025-06-21,72873.0,Joining
2405,864,2024-08-21,45378.0,Joining
2406,865,2020-10-20,58759.0,Joining
2407,865,2021-10-20,63633.0,Hike
2408,865,2022-10-20,68037.0,Hike
2409,865,2023-10-20,73107.0,Hike
2410,865,2024-10-19,78104.0,Hike
2411,866,2013-11-02,44947.0,Joining
2412,866,2014-11-02,49271.0,Hike
2413,866,2015-11-02,51534.0,Hike
2414,866,2016-11-01,55310.0,Hike
2415,866,2017-11-01,58406.0,Hike
2416,866,2018-11-01,63751.0,Hike
2417,867,2017-12-30,40221.0,Joining
2418,867,2018-12-30,42553.0,Hike
2419,867,2019-12-30,46859.0,Hike
2420,867,2020-12-29,50351.0,Hike
2421,867,2021-12-29,55399.0,Hike
2422,867,2022-12-29,58690.0,Hike
2423,868,2023-10-09,63871.0,Joining
2424,868,2024-10-08,69536.0,Hike
2425,869,2024-08-29,39473.0,Joining
2426,870,2022-03-03,32163.0,Joining
2427,870,2023-03-03,34090.0,Hike
2428,870,2024-03-02,37084.0,Hike
2429,871,2023-08-26,61768.0,Joining
2430,871,2024-08-25,67051.0,Hike
2431,872,2019-01-03,29209.0,Joining
2432,872,2020-01-03,31259.0,Hike
2433,872,2021-01-02,32916.0,Hike
2434,872,2022-01-02,36147.0,Hike
2435,872,2023-01-02,37761.0,Hike
2436,872,2024-01-02,40665.0,Hike
2437,873,2021-06-12,48354.0,Joining
2438,873,2022-06-12,51424.0,Hike
2439,873,2023-06-12,56484.0,Hike
2440,873,2024-06-11,59129.0,Hike
2441,874,2025-01-18,60817.0,Joining
2442,875,2024-09-18,70089.0,Joining
2443,876,2022-08-19,54660.0,Joining
2444,876,2023-08-19,57498.0,Hike
2445,876,2024-08-18,61390.0,Hike
2446,877,2022-03-27,50601.0,Joining
2447,877,2023-03-27,54801.0,Hike
2448,877,2024-03-26,58389.0,Hike
2449,878,2019-06-06,38493.0,Joining
2450,878,2020-06-05,42560.0,Hike
2451,878,2021-06-05,44786.0,Hike
2452,878,2022-06-05,47662.0,Hike
2453,878,2023-06-05,51037.0,Hike
2454,878,2024-06-04,55356.0,Hike
2455,879,2024-08-07,68776.0,Joining
2456,880,2024-12-11,32283.0,Joining
2457,881,2025-11-12,100142.0,Joining
2458,882,2017-12-09,93288.0,Joining
2459,882,2018-12-09,99632.0,Hike
2460,882,2019-12-09,105821.0,Hike
2461,882,2020-12-08,111688.0,Hike
2462,882,2021-12-08,120716.0,Hike
2463,882,2022-12-08,130261.0,Hike
2464,883,2023-08-01,92225.0,Joining
2465,883,2024-07-31,101908.0,Hike
2466,884,2022-06-16,40439.0,Joining
2467,884,2023-06-16,43479.0,Hike
2468,884,2024-06-15,46757.0,Hike
2469,885,2015-06-12,35617.0,Joining
2470,885,2016-06-11,38759.0,Hike
2471,885,2017-06-11,42440.0,Hike
2472,885,2018-06-11,45076.0,Hike
2473,885,2019-06-11,47784.0,Hike
2474,885,2020-06-10,52422.0,Hike
2475,886,2023-06-26,81055.0,Joining
2476,886,2024-06-25,85127.0,Hike
2477,887,2025-04-29,83767.0,Joining
2478,888,2024-06-26,50596.0,Joining
2479,889,2018-10-18,41072.0,Joining
2480,889,2019-10-18,43271.0,Hike
2481,889,2020-10-17,47981.0,Hike
2482,889,2021-10-17,51527.0,Hike
2483,889,2022-10-17,54111.0,Hike
2484,889,2023-10-17,57221.0,Hike
2485,890,2023-09-22,53705.0,Joining
2486,890,2024-09-21,58692.0,Hike
2487,891,2023-01-26,123299.0,Joining
2488,891,2024-01-26,131415.0,Hike
2489,892,2024-04-26,26205.0,Joining
2490,893,2024-12-30,61024.0,Joining
2491,894,2019-02-28,47469.0,Joining
2492,894,2020-02-28,51853.0,Hike
2493,894,2021-02-27,56139.0,Hike
2494,894,2022-02-27,58240.0,Hike
2495,894,2023-02-27,59153.0,Hike
2496,894,2024-02-27,62921.0,Hike
2497,895,2022-05-28,109143.0,Joining
2498,895,2023-05-28,118221.0,Hike
2499,895,2024-05-27,121803.0,Hike
2500,896,2025-05-02,50872.0,Joining
2501,897,2023-01-09,43541.0,Joining
2502,897,2024-01-09,46798.0,Hike
2503,898,2021-05-27,71302.0,Joining
2504,898,2022-05-27,77056.0,Hike
2505,898,2023-05-27,82085.0,Hike
2506,898,2024-05-26,87180.0,Hike
2507,899,2019-05-04,61296.0,Joining
2508,899,2020-05-03,64903.0,Hike
2509,899,2021-05-03,66841.0,Hike
2510,899,2022-05-03,71958.0,Hike
2511,899,2023-05-03,76597.0,Hike
2512,899,2024-05-02,81821.0,Hike
2513,900,2023-02-21,33902.0,Joining
2514,900,2024-02-21,35554.0,Hike
2515,901,2023-07-26,49043.0,Joining
2516,901,2024-07-25,52103.0,Hike
2517,902,2025-06-25,46027.0,Joining
2518,903,2023-02-19,47174.0,Joining
2519,903,2024-02-19,50361.0,Hike
2520,904,2024-05-01,36958.0,Joining
2521,905,2025-04-10,77620.0,Joining
2522,906,2024-07-26,29539.0,Joining
2523,907,2025-08-31,60154.0,Joining
2524,908,2025-12-06,45459.0,Joining
2525,909,2025-12-01,38976.0,Joining
2526,910,2021-02-16,39178.0,Joining
2527,910,2022-02-16,41181.0,Hike
2528,910,2023-02-16,42823.0,Hike
2529,910,2024-02-16,46980.0,Hike
2530,911,2023-09-19,43739.0,Joining
2531,911,2024-09-18,48094.0,Hike
2532,912,2022-06-27,70829.0,Joining
2533,912,2023-06-27,75415.0,Hike
2534,912,2024-06-26,83571.0,Hike
2535,913,2007-04-21,95949.0,Joining
2536,913,2008-04-20,100374.0,Hike
2537,913,2009-04-20,111000.0,Hike
2538,913,2010-04-20,116467.0,Hike
2539,913,2011-04-20,121966.0,Hike
2540,913,2012-04-19,130333.0,Hike
2541,914,2021-06-27,39419.0,Joining
2542,914,2022-06-27,42084.0,Hike
2543,914,2023-06-27,45189.0,Hike
2544,914,2024-06-26,47986.0,Hike
2545,915,2017-12-17,41611.0,Joining
2546,915,2018-12-17,44252.0,Hike
2547,915,2019-12-17,46580.0,Hike
2548,915,2020-12-16,48918.0,Hike
2549,915,2021-12-16,54026.0,Hike
2550,915,2022-12-16,57142.0,Hike
2551,916,2023-01-25,39480.0,Joining
2552,916,2024-01-25,43120.0,Hike
2553,917,2017-06-12,76678.0,Joining
2554,917,2018-06-12,80715.0,Hike
2555,917,2019-06-12,87315.0,Hike
2556,917,2020-06-11,92795.0,Hike
2557,917,2021-06-11,102050.0,Hike
2558,917,2022-06-11,106616.0,Hike
2559,918,2017-08-12,37952.0,Joining
2560,918,2018-08-12,39542.0,Hike
2561,918,2019-08-12,41565.0,Hike
2562,918,2020-08-11,45283.0,Hike
2563,918,2021-08-11,49146.0,Hike
2564,918,2022-08-11,53064.0,Hike
2565,919,2025-12-14,54120.0,Joining
2566,920,2024-04-29,41036.0,Joining
2567,921,2024-11-14,25645.0,Joining
2568,922,2025-11-08,117587.0,Joining
2569,923,2025-05-01,51414.0,Joining
2570,924,2024-04-26,76575.0,Joining
2571,925,2023-08-09,108746.0,Joining
2572,925,2024-08-08,115902.0,Hike
2573,926,2025-01-28,79758.0,Joining
2574,927,2024-01-30,55434.0,Joining
2575,928,2019-04-05,41298.0,Joining
2576,928,2020-04-04,45262.0,Hike
2577,928,2021-04-04,48400.0,Hike
2578,928,2022-04-04,51711.0,Hike
2579,928,2023-04-04,55915.0,Hike
2580,928,2024-04-03,60387.0,Hike
2581,929,2024-02-25,69105.0,Joining
2582,930,2017-09-11,41452.0,Joining
2583,930,2018-09-11,44038.0,Hike
2584,930,2019-09-11,46247.0,Hike
2585,930,2020-09-10,49884.0,Hike
2586,930,2021-09-10,54208.0,Hike
2587,930,2022-09-10,58771.0,Hike
2588,931,2024-01-20,33859.0,Joining
2589,932,2025-02-26,107166.0,Joining
2590,933,2024-11-23,32505.0,Joining
2591,934,2023-11-05,31014.0,Joining
2592,934,2024-11-04,32950.0,Hike
2593,935,2021-11-23,43626.0,Joining
2594,935,2022-11-23,45571.0,Hike
2595,935,2023-11-23,49301.0,Hike
2596,935,2024-11-22,55136.0,Hike
2597,936,2024-07-07,46955.0,Joining
2598,937,2025-12-31,38060.0,Joining
2599,938,2017-11-13,55937.0,Joining
2600,938,2018-11-13,58905.0,Hike
2601,938,2019-11-13,63200.0,Hike
2602,938,2020-11-12,68540.0,Hike
2603,938,2021-11-12,73081.0,Hike
2604,938,2022-11-12,78862.0,Hike
2605,939,2023-07-16,67187.0,Joining
2606,939,2024-07-15,71603.0,Hike
2607,940,2020-03-05,34119.0,Joining
2608,940,2021-03-05,35450.0,Hike
2609,940,2022-03-05,38110.0,Hike
2610,940,2023-03-05,40252.0,Hike
2611,940,2024-03-04,42923.0,Hike
2612,941,2020-09-23,28250.0,Joining
2613,941,2021-09-23,31475.0,Hike
2614,941,2022-09-23,34328.0,Hike
2615,941,2023-09-23,37065.0,Hike
2616,941,2024-09-22,39066.0,Hike
2617,942,2024-06-13,94189.0,Joining
2618,943,2025-05-30,61579.0,Joining
2619,944,2022-07-15,35082.0,Joining
2620,944,2023-07-15,38032.0,Hike
2621,944,2024-07-14,41345.0,Hike
2622,945,2023-12-23,35992.0,Joining
2623,945,2024-12-22,37581.0,Hike
2624,946,2019-04-13,25436.0,Joining
2625,946,2020-04-12,26705.0,Hike
2626,946,2021-04-12,28427.0,Hike
2627,946,2022-04-12,31175.0,Hike
2628,946,2023-04-12,33816.0,Hike
2629,946,2024-04-11,35849.0,Hike
2630,947,2024-03-05,90914.0,Joining
2631,948,2024-12-14,69533.0,Joining
2632,949,2024-08-13,58796.0,Joining
2633,950,2024-03-20,46289.0,Joining
2634,951,2025-03-29,45955.0,Joining
2635,952,2024-06-27,61794.0,Joining
2636,953,2025-07-11,70962.0,Joining
2637,954,2025-02-09,38337.0,Joining
2638,955,2024-07-11,70831.0,Joining
2639,956,2023-09-15,48779.0,Joining
2640,956,2024-09-14,53903.0,Hike
2641,957,2018-02-09,36524.0,Joining
2642,957,2019-02-09,39299.0,Hike
2643,957,2020-02-09,42632.0,Hike
2644,957,2021-02-08,47504.0,Hike
2645,957,2022-02-08,50561.0,Hike
2646,957,2023-02-08,55792.0,Hike
2647,958,2014-08-27,114460.0,Joining
2648,958,2015-08-27,120031.0,Hike
2649,958,2016-08-26,128563.0,Hike
2650,958,2017-08-26,139422.0,Hike
2651,958,2018-08-26,150191.0,Hike
2652,958,2019-08-26,158973.0,Hike
2653,959,2025-08-02,96042.0,Joining
2654,960,2025-10-13,64955.0,Joining
2655,961,2025-07-20,87267.0,Joining
2656,962,2024-09-14,58901.0,Joining
2657,963,2025-05-20,83509.0,Joining
2658,964,2018-05-08,61420.0,Joining
2659,964,2019-05-08,66089.0,Hike
2660,964,2020-05-07,68253.0,Hike
2661,964,2021-05-07,71287.0,Hike
2662,964,2022-05-07,76872.0,Hike
2663,964,2023-05-07,80529.0,Hike
2664,965,2021-12-05,41652.0,Joining
2665,965,2022-12-05,44850.0,Hike
2666,965,2023-12-05,46697.0,Hike
2667,965,2024-12-04,50634.0,Hike
2668,966,2025-10-26,40310.0,Joining
2669,967,2021-11-19,78737.0,Joining
2670,967,2022-11-19,83679.0,Hike
2671,967,2023-11-19,88819.0,Hike
2672,967,2024-11-18,93758.0,Hike
2673,968,2024-03-27,29128.0,Joining
2674,969,2024-01-04,55484.0,Joining
2675,970,2024-06-16,61134.0,Joining
2676,971,2025-01-28,64402.0,Joining
2677,972,2022-01-10,39096.0,Joining
2678,972,2023-01-10,41426.0,Hike
2679,972,2024-01-10,45060.0,Hike
2680,973,2025-03-27,112743.0,Joining
2681,974,2016-03-31,53984.0,Joining
2682,974,2017-03-31,57048.0,Hike
2683,974,2018-03-31,62948.0,Hike
2684,974,2019-03-31,67213.0,Hike
2685,974,2020-03-30,71019.0,Hike
2686,974,2021-03-30,78604.0,Hike
2687,975,2018-08-05,69287.0,Joining
2688,975,2019-08-05,75298.0,Hike
2689,975,2020-08-04,83331.0,Hike
2690,975,2021-08-04,91226.0,Hike
2691,975,2022-08-04,98360.0,Hike
2692,975,2023-08-04,104191.0,Hike
2693,976,2021-01-18,40915.0,Joining
2694,976,2022-01-18,42961.0,Hike
2695,976,2023-01-18,46067.0,Hike
2696,976,2024-01-18,49820.0,Hike
2697,977,2018-11-18,37596.0,Joining
2698,977,2019-11-18,40211.0,Hike
2699,977,2020-11-17,43771.0,Hike
2700,977,2021-11-17,47939.0,Hike
2701,977,2022-11-17,50298.0,Hike
2702,977,2023-11-17,52973.0,Hike
2703,978,2025-01-26,34810.0,Joining
