AttendanceID,EmployeeID,Month,Year,LeavesTaken,LateMarks,WFHDays,WorkingDays
14081,1251,1,2025,4,0,4,22
14082,1251,2,2025,1,1,7,22
14083,1251,3,2025,2,1,4,22
14084,1251,4,2025,1,1,1,22
14085,1251,5,2025,2,3,5,22
14086,1251,6,2025,2,0,1,22
14087,1251,7,2025,2,1,2,22
14088,1251,8,2025,0,2,3,22
14089,1251,9,2025,1,2,0,22
14090,1251,10,2025,2,0,4,22
14091,1251,11,2025,1,1,5,22
14092,1251,12,2025,2,0,5,22
14093,1252,1,2025,2,3,3,22
14094,1252,2,2025,3,2,2,22
14095,1252,3,2025,1,1,4,22
14096,1252,4,2025,2,3,2,22
14097,1252,5,2025,5,1,5,22
14098,1252,6,2025,6,4,3,22
14099,1252,7,2025,4,1,0,22
14100,1252,8,2025,2,1,8,22
14101,1252,9,2025,4,1,2,22
14102,1252,10,2025,5,3,1,22
14103,1252,11,2025,5,1,5,22
14104,1252,12,2025,2,1,1,22
14105,1253,1,2025,2,2,6,22
14106,1253,2,2025,1,1,3,22
14107,1253,3,2025,1,1,4,22
14108,1253,4,2025,3,0,8,22
14109,1253,5,2025,0,1,0,22
14110,1253,6,2025,2,0,4,22
14111,1253,7,2025,1,1,5,22
14112,1253,8,2025,2,3,3,22
14113,1253,9,2025,2,1,2,22
14114,1253,10,2025,1,1,5,22
14115,1253,11,2025,2,0,2,22
14116,1253,12,2025,2,0,5,22
14117,1254,1,2025,0,1,3,22
14118,1254,2,2025,1,1,8,22
14119,1254,3,2025,3,1,3,22
14120,1254,4,2025,5,0,1,22
14121,1254,5,2025,1,0,2,22
14122,1254,6,2025,0,0,3,22
14123,1254,7,2025,3,1,5,22
14124,1254,8,2025,4,0,5,22
14125,1254,9,2025,2,2,2,22
14126,1254,10,2025,1,1,2,22
14127,1254,11,2025,2,2,1,22
14128,1254,12,2025,0,0,7,22
14129,1255,1,2025,1,3,4,22
14130,1255,2,2025,2,2,3,22
14131,1255,3,2025,2,6,3,22
14132,1255,5,2025,3,1,6,22
14133,1255,6,2025,1,0,4,22
14134,1255,7,2025,0,1,2,22
14135,1255,11,2025,3,4,4,22
14136,1256,1,2025,3,1,2,22
14137,1256,2,2025,2,2,2,22
14138,1256,4,2025,1,0,1,22
14139,1256,5,2025,0,0,2,22
14140,1256,9,2025,1,1,3,22
14141,1256,10,2025,1,2,2,22
14142,1256,11,2025,3,0,5,22
14143,1256,12,2025,1,1,1,22
14144,1257,1,2025,2,0,3,22
14145,1257,2,2025,2,1,3,22
14146,1257,3,2025,3,0,3,22
14147,1257,4,2025,2,0,2,22
14148,1257,5,2025,3,0,2,22
14149,1257,6,2025,0,3,1,22
14150,1257,7,2025,1,0,6,22
14151,1257,8,2025,0,0,4,22
14152,1257,9,2025,1,1,5,22
14153,1257,10,2025,1,1,4,22
14154,1257,11,2025,0,0,3,22
14155,1257,12,2025,2,2,3,22
14156,1258,1,2025,1,3,2,22
14157,1258,2,2025,6,4,4,22
14158,1258,3,2025,2,1,2,22
14159,1258,4,2025,4,3,3,22
14160,1258,5,2025,2,3,1,22
14161,1258,6,2025,1,1,4,22
14162,1258,7,2025,0,3,3,22
14163,1258,8,2025,0,2,5,22
14164,1258,9,2025,1,1,3,22
14165,1258,10,2025,3,2,1,22
14166,1258,11,2025,1,2,3,22
14167,1258,12,2025,1,1,3,22
14168,1259,1,2025,1,4,4,22
14169,1259,2,2025,0,3,4,22
14170,1259,3,2025,3,1,4,22
14171,1259,4,2025,3,0,4,22
14172,1259,7,2025,0,1,0,22
14173,1259,8,2025,3,1,0,22
14174,1259,9,2025,1,1,0,22
14175,1259,10,2025,1,1,5,22
14176,1260,1,2025,2,0,1,22
14177,1260,2,2025,0,1,6,22
14178,1260,3,2025,2,1,2,22
14179,1260,4,2025,0,1,2,22
14180,1260,5,2025,5,0,2,22
14181,1260,6,2025,1,1,2,22
14182,1260,7,2025,0,1,2,22
14183,1260,8,2025,2,0,7,22
14184,1260,9,2025,1,1,5,22
14185,1260,10,2025,0,1,3,22
14186,1260,11,2025,3,0,0,22
14187,1260,12,2025,0,2,6,22
14188,1261,1,2025,1,0,6,22
14189,1261,2,2025,1,0,3,22
14190,1261,3,2025,2,1,1,22
14191,1261,4,2025,1,2,6,22
14192,1261,6,2025,2,0,4,22
14193,1261,7,2025,1,0,4,22
14194,1261,8,2025,0,1,1,22
14195,1261,9,2025,0,2,2,22
14196,1261,10,2025,1,1,5,22
14197,1261,11,2025,1,2,3,22
14198,1261,12,2025,2,0,2,22
14199,1262,1,2025,1,3,2,22
14200,1262,2,2025,0,2,2,22
14201,1262,3,2025,0,1,3,22
14202,1262,4,2025,2,1,1,22
14203,1262,5,2025,2,0,6,22
14204,1262,6,2025,0,2,1,22
14205,1262,7,2025,0,1,5,22
14206,1262,8,2025,0,0,5,22
14207,1262,9,2025,6,0,4,22
14208,1262,10,2025,2,2,4,22
14209,1262,11,2025,0,1,2,22
14210,1262,12,2025,0,0,9,22
14211,1263,1,2025,2,0,3,22
14212,1263,2,2025,1,0,3,22
14213,1263,3,2025,0,1,4,22
14214,1263,4,2025,1,1,1,22
14215,1263,5,2025,2,0,2,22
14216,1263,6,2025,1,2,2,22
14217,1263,7,2025,2,1,6,22
14218,1263,8,2025,2,2,4,22
14219,1263,9,2025,3,1,3,22
14220,1263,10,2025,1,0,4,22
14221,1263,11,2025,0,2,3,22
14222,1263,12,2025,2,2,0,22
14223,1264,1,2025,1,1,3,22
14224,1264,2,2025,1,2,1,22
14225,1264,3,2025,1,1,2,22
14226,1264,4,2025,2,1,1,22
14227,1264,5,2025,1,1,3,22
14228,1264,6,2025,3,1,2,22
14229,1264,7,2025,0,2,1,22
14230,1264,8,2025,0,0,3,22
14231,1264,9,2025,0,1,5,22
14232,1264,10,2025,1,0,3,22
14233,1264,11,2025,2,1,4,22
14234,1264,12,2025,2,1,1,22
14235,1265,1,2025,1,0,3,22
14236,1265,2,2025,2,4,4,22
14237,1265,3,2025,1,3,3,22
14238,1265,4,2025,4,0,2,22
14239,1265,5,2025,0,0,2,22
14240,1265,6,2025,1,0,6,22
14241,1265,7,2025,0,0,3,22
14242,1265,8,2025,2,1,0,22
14243,1265,9,2025,1,1,2,22
14244,1265,10,2025,0,2,3,22
14245,1265,11,2025,0,3,4,22
14246,1265,12,2025,1,0,2,22
14247,1266,1,2025,2,1,5,22
14248,1266,2,2025,0,1,2,22
14249,1266,3,2025,0,1,0,22
14250,1266,4,2025,4,0,4,22
14251,1266,5,2025,1,0,4,22
14252,1266,6,2025,3,2,2,22
14253,1266,7,2025,1,0,3,22
14254,1266,8,2025,2,0,1,22
14255,1266,9,2025,3,1,2,22
14256,1266,10,2025,1,0,8,22
14257,1266,11,2025,5,1,5,22
14258,1266,12,2025,2,0,2,22
14259,1267,1,2025,4,0,3,22
14260,1267,2,2025,4,2,1,22
14261,1267,3,2025,7,3,4,22
14262,1267,4,2025,2,2,5,22
14263,1267,5,2025,3,2,6,22
14264,1267,6,2025,3,1,4,22
14265,1267,7,2025,3,1,4,22
14266,1267,8,2025,3,2,0,22
14267,1267,9,2025,0,1,5,22
14268,1267,10,2025,2,3,2,22
14269,1267,11,2025,1,4,1,22
14270,1267,12,2025,2,0,2,22
14271,1268,1,2025,1,0,4,22
14272,1268,2,2025,0,2,2,22
14273,1268,3,2025,2,1,4,22
14274,1268,4,2025,0,0,5,22
14275,1268,5,2025,2,0,2,22
14276,1268,6,2025,1,2,5,22
14277,1268,7,2025,3,0,4,22
14278,1268,8,2025,1,0,3,22
14279,1268,9,2025,3,3,6,22
14280,1268,10,2025,0,0,5,22
14281,1268,11,2025,1,0,3,22
14282,1268,12,2025,2,1,3,22
14283,1269,1,2025,0,2,4,22
14284,1269,2,2025,3,0,5,22
14285,1269,3,2025,4,0,2,22
14286,1269,4,2025,3,3,2,22
14287,1269,5,2025,0,0,2,22
14288,1269,6,2025,2,1,3,22
14289,1269,7,2025,1,2,3,22
14290,1269,8,2025,1,2,1,22
14291,1269,9,2025,2,2,1,22
14292,1269,10,2025,2,0,6,22
14293,1269,11,2025,2,0,3,22
14294,1269,12,2025,1,2,4,22
14295,1270,1,2025,1,2,3,22
14296,1270,2,2025,2,1,1,22
14297,1270,3,2025,2,2,2,22
14298,1270,4,2025,3,1,4,22
14299,1270,5,2025,0,1,1,22
14300,1270,6,2025,2,1,1,22
14301,1270,7,2025,1,1,5,22
14302,1270,8,2025,2,0,3,22
14303,1270,9,2025,3,1,3,22
14304,1270,10,2025,3,2,5,22
14305,1270,11,2025,0,1,2,22
14306,1270,12,2025,5,1,2,22
14307,1271,1,2025,3,1,5,22
14308,1271,2,2025,1,0,5,22
14309,1271,3,2025,1,1,2,22
14310,1271,4,2025,0,2,1,22
14311,1271,5,2025,1,0,4,22
14312,1271,6,2025,0,2,2,22
14313,1271,7,2025,1,0,1,22
14314,1271,8,2025,3,1,1,22
14315,1271,9,2025,2,0,5,22
14316,1271,10,2025,3,0,4,22
14317,1271,11,2025,2,0,4,22
14318,1271,12,2025,0,0,1,22
14319,1272,1,2025,0,1,1,22
14320,1272,2,2025,1,0,3,22
14321,1272,3,2025,3,0,3,22
14322,1272,4,2025,0,0,1,22
14323,1272,5,2025,4,0,5,22
14324,1272,6,2025,2,0,3,22
14325,1272,7,2025,0,2,2,22
14326,1272,8,2025,0,0,5,22
14327,1272,9,2025,1,1,2,22
14328,1272,10,2025,3,0,2,22
14329,1272,11,2025,1,1,3,22
14330,1272,12,2025,1,1,2,22
14331,1273,1,2025,2,1,3,22
14332,1273,2,2025,0,0,3,22
14333,1273,3,2025,1,0,4,22
14334,1273,4,2025,3,0,1,22
14335,1273,5,2025,2,0,3,22
14336,1273,6,2025,2,1,3,22
14337,1273,7,2025,1,1,4,22
14338,1273,8,2025,0,3,2,22
14339,1273,9,2025,0,1,0,22
14340,1273,10,2025,2,1,1,22
14341,1273,11,2025,2,2,3,22
14342,1273,12,2025,1,3,0,22
14343,1274,1,2025,2,0,2,22
14344,1274,2,2025,2,2,2,22
14345,1274,3,2025,5,2,2,22
14346,1274,4,2025,3,2,5,22
14347,1274,6,2025,3,1,5,22
14348,1274,7,2025,1,0,2,22
14349,1274,8,2025,3,4,3,22
14350,1274,10,2025,5,1,3,22
14351,1274,11,2025,2,3,2,22
14352,1274,12,2025,0,3,3,22
14353,1275,1,2025,4,3,4,22
14354,1275,2,2025,2,2,0,22
14355,1275,3,2025,2,0,2,22
14356,1275,4,2025,2,4,2,22
14357,1275,5,2025,1,4,4,22
14358,1275,6,2025,3,3,5,22
14359,1275,7,2025,2,0,1,22
14360,1275,8,2025,2,2,1,22
14361,1275,9,2025,2,3,3,22
14362,1275,10,2025,2,0,4,22
14363,1275,11,2025,1,2,4,22
14364,1275,12,2025,0,3,1,22
14365,1276,1,2025,1,4,5,22
14366,1276,2,2025,1,1,6,22
14367,1276,3,2025,1,1,1,22
14368,1276,4,2025,3,6,3,22
14369,1276,5,2025,3,1,2,22
14370,1276,6,2025,4,5,7,22
14371,1276,7,2025,3,2,3,22
14372,1276,8,2025,1,4,3,22
14373,1276,9,2025,3,1,2,22
14374,1276,10,2025,3,3,2,22
14375,1276,11,2025,5,1,3,22
14376,1276,12,2025,2,4,0,22
14377,1277,1,2025,1,1,6,22
14378,1277,2,2025,1,1,2,22
14379,1277,3,2025,0,0,5,22
14380,1277,4,2025,2,0,3,22
14381,1277,5,2025,1,1,0,22
14382,1277,6,2025,3,1,1,22
14383,1277,7,2025,2,1,3,22
14384,1277,8,2025,1,1,5,22
14385,1277,9,2025,1,0,2,22
14386,1277,10,2025,3,0,2,22
14387,1277,11,2025,2,0,2,22
14388,1277,12,2025,2,0,2,22
14389,1278,1,2025,2,2,2,22
14390,1278,2,2025,1,5,2,22
14391,1278,3,2025,3,2,3,22
14392,1278,4,2025,4,1,1,22
14393,1278,5,2025,0,3,3,22
14394,1278,6,2025,5,0,5,22
14395,1278,7,2025,1,3,4,22
14396,1278,8,2025,4,1,1,22
14397,1278,9,2025,8,4,2,22
14398,1278,10,2025,3,1,4,22
14399,1278,11,2025,3,3,2,22
14400,1278,12,2025,5,3,1,22
14401,1279,1,2025,3,1,4,22
14402,1279,2,2025,2,2,2,22
14403,1279,3,2025,3,1,3,22
14404,1279,4,2025,3,5,3,22
14405,1279,5,2025,0,3,3,22
14406,1279,6,2025,4,0,2,22
14407,1279,7,2025,2,1,4,22
14408,1279,8,2025,5,2,1,22
14409,1279,9,2025,4,1,6,22
14410,1279,10,2025,8,2,2,22
14411,1279,11,2025,1,0,4,22
14412,1279,12,2025,2,2,3,22
14413,1280,1,2025,0,1,2,22
14414,1280,2,2025,1,1,1,22
14415,1280,3,2025,3,0,2,22
14416,1280,5,2025,2,3,1,22
14417,1280,6,2025,0,0,3,22
14418,1280,8,2025,0,0,4,22
14419,1280,9,2025,1,0,2,22
14420,1280,10,2025,1,1,3,22
14421,1280,12,2025,1,2,2,22
14422,1281,1,2025,1,4,0,22
14423,1281,2,2025,2,3,3,22
14424,1281,3,2025,7,2,2,22
14425,1281,4,2025,1,3,2,22
14426,1281,5,2025,4,1,2,22
14427,1281,6,2025,2,4,3,22
14428,1281,7,2025,2,3,3,22
14429,1281,8,2025,5,3,3,22
14430,1281,9,2025,3,2,3,22
14431,1281,10,2025,1,1,1,22
14432,1281,11,2025,3,1,3,22
14433,1281,12,2025,3,1,3,22
14434,1282,1,2025,2,1,6,22
14435,1282,2,2025,5,4,8,22
14436,1282,3,2025,0,5,2,22
14437,1282,4,2025,1,1,3,22
14438,1282,5,2025,2,1,1,22
14439,1282,6,2025,1,4,1,22
14440,1282,7,2025,1,2,6,22
14441,1282,8,2025,1,1,4,22
14442,1282,9,2025,3,0,6,22
14443,1282,10,2025,1,1,1,22
14444,1282,11,2025,2,1,3,22
14445,1282,12,2025,2,1,3,22
14446,1283,1,2025,1,0,1,22
14447,1283,2,2025,3,1,1,22
14448,1283,3,2025,0,1,1,22
14449,1283,4,2025,3,1,1,22
14450,1283,5,2025,3,1,4,22
14451,1283,6,2025,0,1,2,22
14452,1283,7,2025,0,3,3,22
14453,1283,8,2025,1,0,4,22
14454,1283,9,2025,1,3,4,22
14455,1283,10,2025,1,2,2,22
14456,1283,11,2025,0,0,6,22
14457,1283,12,2025,1,1,4,22
14458,1284,1,2025,4,3,3,22
14459,1284,2,2025,2,4,3,22
14460,1284,3,2025,3,3,5,22
14461,1284,4,2025,5,4,1,22
14462,1284,5,2025,4,2,6,22
14463,1284,6,2025,1,1,1,22
14464,1284,7,2025,2,2,1,22
14465,1284,8,2025,3,4,0,22
14466,1284,9,2025,4,0,4,22
14467,1284,10,2025,2,2,3,22
14468,1284,11,2025,5,1,1,22
14469,1284,12,2025,1,2,4,22
14470,1285,1,2025,2,2,3,22
14471,1285,2,2025,1,2,1,22
14472,1285,3,2025,1,1,4,22
14473,1285,4,2025,1,1,5,22
14474,1285,5,2025,4,0,6,22
14475,1285,6,2025,1,2,4,22
14476,1285,7,2025,1,1,4,22
14477,1285,8,2025,1,0,2,22
14478,1285,9,2025,1,2,2,22
14479,1285,10,2025,1,1,3,22
14480,1285,11,2025,3,1,2,22
14481,1285,12,2025,0,2,7,22
14482,1286,1,2025,2,1,1,22
14483,1286,2,2025,3,2,3,22
14484,1286,4,2025,2,1,0,22
14485,1286,5,2025,5,1,1,22
14486,1286,7,2025,1,1,3,22
14487,1286,8,2025,2,1,2,22
14488,1286,9,2025,2,1,6,22
14489,1286,12,2025,4,3,3,22
14490,1287,2,2025,2,0,4,22
14491,1287,3,2025,1,5,1,22
14492,1287,5,2025,2,2,4,22
14493,1287,6,2025,0,2,2,22
14494,1287,7,2025,2,2,2,22
14495,1287,8,2025,1,1,1,22
14496,1287,9,2025,3,2,1,22
14497,1287,10,2025,1,4,3,22
14498,1287,11,2025,2,3,3,22
14499,1288,1,2025,6,1,3,22
14500,1288,2,2025,1,4,2,22
14501,1288,3,2025,4,3,0,22
14502,1288,4,2025,4,3,3,22
14503,1288,5,2025,3,0,4,22
14504,1288,6,2025,0,2,3,22
14505,1288,7,2025,2,2,5,22
14506,1288,8,2025,0,2,3,22
14507,1288,9,2025,5,0,3,22
14508,1288,10,2025,0,3,3,22
14509,1288,11,2025,1,1,0,22
14510,1288,12,2025,2,0,2,22
14511,1289,1,2025,2,0,2,22
14512,1289,2,2025,3,1,3,22
14513,1289,4,2025,0,0,5,22
14514,1289,5,2025,1,0,1,22
14515,1289,6,2025,2,1,2,22
14516,1289,7,2025,1,1,8,22
14517,1289,8,2025,1,1,6,22
14518,1289,9,2025,1,2,4,22
14519,1289,10,2025,2,0,1,22
14520,1289,11,2025,5,3,3,22
14521,1289,12,2025,2,0,2,22
14522,1290,1,2025,1,1,3,22
14523,1290,2,2025,1,3,2,22
14524,1290,3,2025,2,0,5,22
14525,1290,4,2025,1,0,5,22
14526,1290,5,2025,0,1,4,22
14527,1290,6,2025,2,0,1,22
14528,1290,7,2025,2,0,2,22
14529,1290,8,2025,2,2,3,22
14530,1290,9,2025,0,0,2,22
14531,1290,10,2025,4,1,5,22
14532,1290,11,2025,2,0,6,22
14533,1290,12,2025,1,2,5,22
14534,1291,1,2025,1,1,2,22
14535,1291,2,2025,2,2,2,22
14536,1291,3,2025,2,0,1,22
14537,1291,4,2025,0,0,5,22
14538,1291,5,2025,1,0,1,22
14539,1291,6,2025,2,1,2,22
14540,1291,7,2025,2,2,0,22
14541,1291,8,2025,2,2,3,22
14542,1291,9,2025,3,0,5,22
14543,1291,10,2025,3,1,3,22
14544,1291,11,2025,0,0,3,22
14545,1291,12,2025,3,0,4,22
14546,1292,2,2025,0,2,1,22
14547,1292,3,2025,1,1,3,22
14548,1292,6,2025,1,1,4,22
14549,1292,7,2025,0,0,2,22
14550,1292,8,2025,2,2,3,22
14551,1292,9,2025,4,1,2,22
14552,1292,10,2025,5,2,4,22
14553,1292,11,2025,4,2,2,22
14554,1292,12,2025,4,1,1,22
14555,1293,1,2025,0,0,7,22
14556,1293,2,2025,1,1,4,22
14557,1293,3,2025,1,0,3,22
14558,1293,4,2025,1,1,4,22
14559,1293,5,2025,1,2,3,22
14560,1293,6,2025,5,0,4,22
14561,1293,7,2025,1,1,6,22
14562,1293,8,2025,1,3,3,22
14563,1293,9,2025,0,1,3,22
14564,1293,10,2025,0,0,1,22
14565,1293,11,2025,3,0,2,22
14566,1293,12,2025,2,1,1,22
14567,1294,1,2025,3,6,1,22
14568,1294,2,2025,2,4,3,22
14569,1294,3,2025,3,3,3,22
14570,1294,4,2025,1,1,6,22
14571,1294,5,2025,1,2,2,22
14572,1294,6,2025,5,3,7,22
14573,1294,7,2025,1,1,0,22
14574,1294,8,2025,4,2,5,22
14575,1294,9,2025,3,2,1,22
14576,1294,10,2025,2,2,6,22
14577,1294,11,2025,1,1,3,22
14578,1294,12,2025,3,2,2,22
14579,1295,1,2025,1,0,3,22
14580,1295,2,2025,1,0,6,22
14581,1295,3,2025,1,0,4,22
14582,1295,4,2025,2,2,2,22
14583,1295,5,2025,4,0,3,22
14584,1295,6,2025,0,2,3,22
14585,1295,7,2025,7,0,2,22
14586,1295,8,2025,0,2,3,22
14587,1295,9,2025,4,1,8,22
14588,1295,10,2025,1,2,3,22
14589,1295,11,2025,3,0,5,22
14590,1295,12,2025,0,1,3,22
14591,1296,1,2025,4,2,4,22
14592,1296,2,2025,5,2,3,22
14593,1296,3,2025,0,2,2,22
14594,1296,4,2025,1,1,3,22
14595,1296,5,2025,2,1,4,22
14596,1296,6,2025,4,2,4,22
14597,1296,7,2025,3,3,2,22
14598,1296,8,2025,6,2,3,22
14599,1296,9,2025,2,2,7,22
14600,1296,10,2025,2,2,3,22
14601,1296,11,2025,2,2,7,22
14602,1296,12,2025,3,3,3,22
14603,1297,1,2025,0,1,1,22
14604,1297,2,2025,2,0,4,22
14605,1297,3,2025,0,1,3,22
14606,1297,4,2025,1,1,6,22
14607,1297,5,2025,0,0,2,22
14608,1297,6,2025,0,1,1,22
14609,1297,7,2025,0,0,2,22
14610,1297,8,2025,0,2,2,22
14611,1297,9,2025,5,1,0,22
14612,1297,10,2025,0,0,6,22
14613,1297,11,2025,1,1,3,22
14614,1297,12,2025,2,0,5,22
14615,1298,1,2025,1,0,3,22
14616,1298,2,2025,1,2,4,22
14617,1298,3,2025,0,0,1,22
14618,1298,4,2025,2,0,7,22
14619,1298,5,2025,3,0,6,22
14620,1298,6,2025,3,0,4,22
14621,1298,7,2025,1,2,1,22
14622,1298,8,2025,0,3,4,22
14623,1298,9,2025,3,1,5,22
14624,1298,10,2025,2,0,2,22
14625,1298,11,2025,0,4,6,22
14626,1298,12,2025,2,1,4,22
14627,1299,1,2025,0,2,0,22
14628,1299,2,2025,0,1,6,22
14629,1299,3,2025,2,3,3,22
14630,1299,4,2025,0,2,4,22
14631,1299,5,2025,1,1,4,22
14632,1299,6,2025,2,1,3,22
14633,1299,7,2025,2,0,3,22
14634,1299,8,2025,0,0,4,22
14635,1299,9,2025,3,1,5,22
14636,1299,10,2025,2,1,3,22
14637,1299,11,2025,1,2,6,22
14638,1299,12,2025,0,4,2,22
14639,1300,1,2025,2,0,5,22
14640,1300,2,2025,0,0,2,22
14641,1300,3,2025,1,0,3,22
14642,1300,4,2025,4,0,4,22
14643,1300,5,2025,1,1,0,22
14644,1300,6,2025,1,2,5,22
14645,1300,7,2025,1,0,1,22
14646,1300,8,2025,2,1,0,22
14647,1300,9,2025,2,0,4,22
14648,1300,10,2025,1,1,4,22
14649,1300,11,2025,3,0,4,22
14650,1300,12,2025,4,1,3,22
14651,1301,1,2025,1,0,2,22
14652,1301,2,2025,3,2,1,22
14653,1301,3,2025,1,1,4,22
14654,1301,4,2025,0,2,3,22
14655,1301,5,2025,1,1,4,22
14656,1301,6,2025,0,2,4,22
14657,1301,7,2025,0,0,4,22
14658,1301,8,2025,2,1,5,22
14659,1301,9,2025,1,1,3,22
14660,1301,10,2025,2,0,1,22
14661,1301,11,2025,0,0,2,22
14662,1301,12,2025,1,1,4,22
14663,1302,1,2025,2,1,4,22
14664,1302,2,2025,2,3,6,22
14665,1302,3,2025,0,2,5,22
14666,1302,4,2025,2,2,1,22
14667,1302,5,2025,0,2,3,22
14668,1302,6,2025,1,2,2,22
14669,1302,7,2025,2,3,1,22
14670,1302,8,2025,3,2,4,22
14671,1302,9,2025,5,0,2,22
14672,1302,10,2025,3,1,4,22
14673,1302,11,2025,2,1,0,22
14674,1302,12,2025,5,3,4,22
14675,1303,1,2025,1,0,2,22
14676,1303,2,2025,4,1,1,22
14677,1303,3,2025,4,1,4,22
14678,1303,4,2025,4,0,1,22
14679,1303,5,2025,1,0,1,22
14680,1303,6,2025,1,1,1,22
14681,1303,7,2025,0,0,0,22
14682,1303,8,2025,3,0,2,22
14683,1303,9,2025,1,1,4,22
14684,1303,10,2025,2,3,2,22
14685,1303,11,2025,1,1,1,22
14686,1303,12,2025,1,0,3,22
14687,1304,1,2025,3,0,2,22
14688,1304,2,2025,0,2,6,22
14689,1304,3,2025,1,4,4,22
14690,1304,4,2025,1,0,1,22
14691,1304,5,2025,1,0,4,22
14692,1304,6,2025,4,1,3,22
14693,1304,7,2025,0,1,2,22
14694,1304,8,2025,0,0,3,22
14695,1304,9,2025,3,0,2,22
14696,1304,10,2025,0,1,2,22
14697,1304,11,2025,2,0,1,22
14698,1304,12,2025,0,2,2,22
14699,1305,1,2025,2,2,4,22
14700,1305,2,2025,1,1,4,22
14701,1305,3,2025,1,2,1,22
14702,1305,4,2025,1,0,0,22
14703,1305,5,2025,2,2,3,22
14704,1305,6,2025,1,0,2,22
14705,1305,7,2025,1,1,5,22
14706,1305,8,2025,2,1,6,22
14707,1305,9,2025,3,1,1,22
14708,1305,10,2025,1,0,5,22
14709,1305,11,2025,1,1,3,22
14710,1305,12,2025,1,1,4,22
14711,1306,1,2025,3,3,3,22
14712,1306,2,2025,1,1,6,22
14713,1306,3,2025,3,3,3,22
14714,1306,4,2025,2,4,2,22
14715,1306,5,2025,1,2,2,22
14716,1306,6,2025,0,0,1,22
14717,1306,7,2025,2,3,1,22
14718,1306,8,2025,2,1,3,22
14719,1306,9,2025,3,5,2,22
14720,1306,10,2025,2,2,2,22
14721,1306,11,2025,4,4,2,22
14722,1306,12,2025,1,3,5,22
14723,1307,1,2025,2,1,1,22
14724,1307,2,2025,0,1,7,22
14725,1307,3,2025,4,1,1,22
14726,1307,4,2025,2,0,7,22
14727,1307,5,2025,3,2,1,22
14728,1307,6,2025,1,1,4,22
14729,1307,7,2025,6,1,5,22
14730,1307,8,2025,1,0,1,22
14731,1307,9,2025,1,2,3,22
14732,1307,10,2025,6,1,1,22
14733,1307,11,2025,1,2,3,22
14734,1307,12,2025,2,1,2,22
14735,1308,1,2025,1,2,3,22
14736,1308,2,2025,1,0,6,22
14737,1308,3,2025,3,0,1,22
14738,1308,4,2025,1,2,5,22
14739,1308,5,2025,0,0,2,22
14740,1308,6,2025,3,1,2,22
14741,1308,9,2025,1,0,3,22
14742,1308,10,2025,3,3,5,22
14743,1308,11,2025,1,1,1,22
14744,1308,12,2025,2,1,0,22
14745,1309,1,2025,1,0,2,22
14746,1309,2,2025,2,2,6,22
14747,1309,3,2025,1,1,1,22
14748,1309,4,2025,0,0,1,22
14749,1309,5,2025,3,1,5,22
14750,1309,6,2025,0,0,1,22
14751,1309,7,2025,4,2,5,22
14752,1309,8,2025,6,0,4,22
14753,1309,9,2025,1,1,5,22
14754,1309,10,2025,0,0,6,22
14755,1309,11,2025,2,0,2,22
14756,1309,12,2025,0,2,7,22
14757,1310,1,2025,2,0,5,22
14758,1310,2,2025,2,0,4,22
14759,1310,3,2025,3,0,4,22
14760,1310,4,2025,0,1,3,22
14761,1310,5,2025,2,0,2,22
14762,1310,6,2025,0,0,3,22
14763,1310,7,2025,2,1,1,22
14764,1310,8,2025,0,1,3,22
14765,1310,9,2025,1,2,2,22
14766,1310,11,2025,0,1,4,22
14767,1310,12,2025,2,2,2,22
14768,1311,1,2025,3,3,3,22
14769,1311,2,2025,1,3,1,22
14770,1311,3,2025,2,0,1,22
14771,1311,4,2025,1,1,3,22
14772,1311,5,2025,1,4,4,22
14773,1311,6,2025,0,1,2,22
14774,1311,7,2025,0,1,4,22
14775,1311,8,2025,0,1,4,22
14776,1311,9,2025,1,1,3,22
14777,1311,10,2025,1,0,3,22
14778,1311,11,2025,2,0,4,22
14779,1311,12,2025,2,1,2,22
14780,1312,1,2025,2,3,3,22
14781,1312,2,2025,0,0,3,22
14782,1312,3,2025,2,1,9,22
14783,1312,4,2025,1,0,1,22
14784,1312,5,2025,3,1,2,22
14785,1312,6,2025,0,0,1,22
14786,1312,7,2025,1,1,2,22
14787,1312,8,2025,1,1,3,22
14788,1312,9,2025,1,1,4,22
14789,1312,10,2025,0,0,3,22
14790,1312,11,2025,0,3,7,22
14791,1312,12,2025,3,1,4,22
14792,1313,1,2025,3,2,0,22
14793,1313,2,2025,1,4,2,22
14794,1313,3,2025,1,0,5,22
14795,1313,4,2025,1,1,2,22
14796,1313,5,2025,0,0,4,22
14797,1313,6,2025,3,0,2,22
14798,1313,7,2025,0,2,7,22
14799,1313,8,2025,0,1,2,22
14800,1313,9,2025,0,1,1,22
14801,1313,10,2025,1,1,1,22
14802,1313,11,2025,1,1,0,22
14803,1313,12,2025,3,1,1,22
14804,1314,1,2025,1,2,3,22
14805,1314,2,2025,1,3,4,22
14806,1314,3,2025,3,0,2,22
14807,1314,4,2025,1,1,4,22
14808,1314,5,2025,1,1,1,22
14809,1314,6,2025,2,1,1,22
14810,1314,7,2025,2,1,4,22
14811,1314,8,2025,2,2,3,22
14812,1314,9,2025,1,1,5,22
14813,1314,10,2025,2,0,1,22
14814,1314,11,2025,0,0,3,22
