ReviewID,EmployeeID,ReviewYear,PerformanceRating,GoalsMetPercent,ManagerFeedbackScore
3024,1170,2026,3,82,6
3025,1170,2025,2,87,2
3026,1170,2024,2,81,4
3027,1170,2023,3,84,7
3028,1170,2022,4,64,6
3029,1171,2026,1,75,3
3030,1172,2026,1,63,2
3031,1172,2025,2,52,3
3032,1173,2026,1,64,1
3033,1174,2026,3,85,4
3034,1174,2025,3,100,7
3035,1174,2024,3,90,7
3036,1174,2023,3,95,7
3037,1174,2022,3,95,5
3038,1175,2026,4,79,7
3039,1176,2026,3,84,4
3040,1176,2025,3,100,6
3041,1177,2026,3,69,4
3042,1178,2026,2,100,4
3043,1179,2026,4,83,10
3044,1180,2026,1,72,1
3045,1180,2025,2,79,4
3046,1180,2024,2,46,1
3047,1180,2023,2,79,5
3048,1180,2022,1,74,1
3049,1181,2026,5,96,10
3050,1182,2026,3,77,7
3051,1182,2025,3,94,7
3052,1182,2024,4,100,8
3053,1182,2023,3,96,5
3054,1182,2022,3,88,5
3055,1183,2026,4,79,8
3056,1183,2025,3,81,4
3057,1183,2024,3,77,5
3058,1183,2023,3,89,7
3059,1183,2022,3,100,5
3060,1184,2026,2,85,4
3061,1184,2025,3,84,5
3062,1184,2024,4,90,7
3063,1185,2026,2,82,4
3064,1185,2025,3,96,5
3065,1185,2024,4,87,5
3066,1185,2023,2,85,4
3067,1185,2022,3,70,4
3068,1186,2026,1,64,1
3069,1186,2025,2,84,4
3070,1187,2026,3,71,6
3071,1187,2025,3,93,6
3072,1188,2026,2,84,3
3073,1189,2026,3,69,4
3074,1190,2026,2,66,3
3075,1190,2025,2,54,5
3076,1191,2026,4,100,7
3077,1192,2026,4,100,7
3078,1193,2026,4,95,7
3079,1193,2025,3,72,6
3080,1194,2026,3,95,6
3081,1194,2025,3,92,6
3082,1194,2024,2,60,3
3083,1194,2023,4,80,7
3084,1194,2022,4,100,6
3085,1195,2026,4,85,7
3086,1195,2025,4,85,5
3087,1196,2026,4,79,8
3088,1197,2026,3,90,5
3089,1198,2026,2,74,4
3090,1199,2026,5,89,10
3091,1200,2026,3,70,6
3092,1200,2025,4,93,8
3093,1201,2026,3,91,6
3094,1201,2025,4,100,6
3095,1201,2024,3,80,6
3096,1201,2023,3,92,6
3097,1201,2022,2,70,4
3098,1202,2026,3,98,5
3099,1203,2026,3,100,4
3100,1203,2025,4,76,8
3101,1203,2024,2,77,4
3102,1203,2023,2,82,3
3103,1203,2022,3,80,4
3104,1204,2026,4,100,9
3105,1205,2026,3,100,4
3106,1205,2025,4,81,9
3107,1206,2026,4,82,8
3108,1206,2025,5,98,10
3109,1206,2024,3,95,7
3110,1206,2023,3,76,5
3111,1206,2022,5,82,10
3112,1207,2026,2,62,5
3113,1208,2026,3,94,6
3114,1208,2025,4,100,7
3115,1208,2024,3,87,5
3116,1208,2023,2,54,6
3117,1208,2022,4,64,8
3118,1209,2026,2,92,2
3119,1209,2025,3,80,6
3120,1209,2024,3,61,6
3121,1210,2026,4,75,7
3122,1210,2025,4,100,7
3123,1210,2024,4,100,6
3124,1211,2026,4,86,9
3125,1211,2025,4,90,9
3126,1211,2024,5,100,10
3127,1211,2023,5,63,9
3128,1211,2022,4,100,7
3129,1212,2026,5,86,10
3130,1213,2026,2,54,4
3131,1213,2025,3,79,7
3132,1214,2026,5,86,10
3133,1215,2026,4,72,7
3134,1215,2025,5,99,10
3135,1215,2024,5,85,10
3136,1215,2023,4,82,10
3137,1215,2022,5,96,8
3138,1216,2026,4,100,8
3139,1217,2026,4,81,7
3140,1218,2026,4,73,7
3141,1219,2026,5,100,9
3142,1220,2026,2,71,5
3143,1221,2026,5,99,10
3144,1221,2025,5,85,10
3145,1221,2024,5,95,10
3146,1221,2023,5,100,10
3147,1221,2022,4,88,6
3148,1222,2026,5,89,9
3149,1222,2025,4,84,8
3150,1222,2024,4,91,6
3151,1222,2023,3,83,6
3152,1222,2022,4,68,7
3153,1223,2026,4,93,7
3154,1223,2025,4,92,9
3155,1223,2024,3,71,5
3156,1224,2026,5,100,9
3157,1225,2026,3,74,7
3158,1225,2025,3,79,7
3159,1225,2024,3,85,4
3160,1225,2023,2,74,1
3161,1225,2022,4,82,9
3162,1226,2026,5,95,10
3163,1227,2026,5,90,10
3164,1228,2026,3,100,6
3165,1229,2026,4,85,7
3166,1230,2026,4,94,7
3167,1231,2026,3,80,5
3168,1231,2025,3,95,7
3169,1232,2026,4,94,7
3170,1233,2026,3,82,6
3171,1233,2025,5,92,10
3172,1233,2024,3,91,7
3173,1233,2023,4,87,7
3174,1233,2022,5,85,8
3175,1234,2026,3,64,5
3176,1235,2026,5,100,8
3177,1236,2026,3,92,4
3178,1236,2025,4,89,5
3179,1236,2024,3,93,7
3180,1236,2023,3,80,7
3181,1236,2022,3,88,5
3182,1237,2026,2,66,4
3183,1237,2025,2,60,3
3184,1237,2024,2,83,4
3185,1238,2026,1,56,1
3186,1238,2025,3,83,5
3187,1238,2024,2,89,4
3188,1238,2023,1,90,3
3189,1238,2022,3,86,7
3190,1239,2026,4,96,9
3191,1239,2025,5,96,8
3192,1240,2026,2,66,5
3193,1240,2025,2,90,3
3194,1241,2026,3,84,5
3195,1241,2025,5,100,8
3196,1241,2024,3,79,6
3197,1242,2026,2,73,4
3198,1242,2025,2,69,5
3199,1242,2024,1,85,2
3200,1243,2026,4,100,7
3201,1243,2025,3,81,5
3202,1243,2024,3,100,6
3203,1243,2023,3,84,6
3204,1243,2022,2,94,5
3205,1244,2026,3,82,6
3206,1244,2025,4,83,7
3207,1244,2024,3,69,5
3208,1244,2023,4,83,8
3209,1244,2022,2,58,4
3210,1245,2026,1,74,3
3211,1246,2026,2,69,3
3212,1246,2025,2,74,3
3213,1247,2026,4,92,7
3214,1247,2025,5,87,9
3215,1248,2026,2,83,2
3216,1248,2025,3,85,5
3217,1248,2024,3,81,5
3218,1248,2023,2,78,3
3219,1249,2026,5,97,10
3220,1250,2026,3,83,8
3221,1251,2026,1,84,4
3222,1251,2025,1,71,2
3223,1251,2024,1,74,2
3224,1251,2023,2,76,6
3225,1251,2022,1,67,3
3226,1252,2026,3,66,6
3227,1252,2025,4,91,8
3228,1252,2024,2,85,4
3229,1252,2023,2,76,3
3230,1252,2022,2,95,4
3231,1253,2026,3,82,6
3232,1254,2026,4,76,8
3233,1254,2025,5,98,9
3234,1254,2024,4,86,6
3235,1254,2023,4,79,8
3236,1254,2022,3,92,7
3237,1255,2026,3,60,5
3238,1256,2026,2,100,3
3239,1257,2026,2,90,3
3240,1257,2025,3,90,6
3241,1258,2026,4,92,7
3242,1259,2026,4,91,8
3243,1259,2025,4,80,6
3244,1259,2024,3,79,7
3245,1259,2023,2,85,3
3246,1260,2026,3,100,6
3247,1260,2025,4,100,8
3248,1260,2024,4,83,9
3249,1260,2023,4,83,8
3250,1261,2026,4,83,6
3251,1262,2026,5,100,10
3252,1262,2025,5,97,10
3253,1263,2026,5,100,10
3254,1263,2025,5,100,10
3255,1264,2026,2,74,4
3256,1264,2025,3,82,5
3257,1265,2026,4,100,9
3258,1265,2025,5,93,8
3259,1265,2024,3,80,5
3260,1265,2023,3,99,6
3261,1265,2022,3,90,6
3262,1266,2026,1,53,3
3263,1266,2025,3,90,4
3264,1266,2024,2,79,5
3265,1267,2026,4,94,8
3266,1267,2025,4,89,9
3267,1267,2024,5,86,9
3268,1268,2026,3,88,5
3269,1268,2025,3,78,5
3270,1268,2024,3,91,4
3271,1268,2023,2,96,5
3272,1268,2022,3,100,5
3273,1269,2026,3,72,5
3274,1270,2026,3,83,6
3275,1270,2025,2,65,3
3276,1271,2026,3,97,7
3277,1272,2026,3,94,6
3278,1272,2025,3,83,5
3279,1272,2024,3,88,6
3280,1272,2023,4,93,8
3281,1272,2022,4,79,7
3282,1273,2026,4,91,7
3283,1273,2025,4,89,7
3284,1273,2024,4,96,8
3285,1273,2023,3,74,5
3286,1273,2022,3,95,5
3287,1274,2026,3,71,6
3288,1274,2025,5,100,10
3289,1275,2026,5,100,9
3290,1275,2025,5,100,7
3291,1275,2024,5,95,10
3292,1276,2026,1,79,1
3293,1276,2025,1,70,1
3294,1277,2026,4,85,6
3295,1278,2026,3,86,6
3296,1278,2025,4,82,7
3297,1278,2024,3,75,6
3298,1278,2023,4,93,7
3299,1278,2022,4,86,8
3300,1279,2026,4,100,8
3301,1280,2026,4,100,9
3302,1280,2025,3,80,5
3303,1280,2024,4,92,6
3304,1280,2023,3,89,4
3305,1281,2026,4,100,7
3306,1282,2026,4,96,5
3307,1283,2026,4,90,9
3308,1283,2025,3,100,5
3309,1283,2024,2,60,4
3310,1283,2023,2,93,3
3311,1283,2022,3,79,6
3312,1284,2026,3,65,5
3313,1285,2026,3,89,7
3314,1285,2025,4,92,9
3315,1285,2024,2,79,4
3316,1285,2023,3,85,6
3317,1285,2022,2,74,4
3318,1286,2026,4,70,8
3319,1286,2025,5,100,8
3320,1287,2026,4,74,6
3321,1287,2025,3,100,4
3322,1287,2024,3,98,6
3323,1287,2023,4,84,8
3324,1287,2022,2,76,3
3325,1288,2026,4,84,9
3326,1289,2026,4,96,9
3327,1289,2025,4,77,6
3328,1290,2026,4,94,7
3329,1290,2025,4,99,9
3330,1290,2024,4,100,8
3331,1290,2023,4,92,10
3332,1290,2022,3,78,6
3333,1291,2026,4,94,7
3334,1292,2026,5,100,9
3335,1293,2026,5,94,9
3336,1293,2025,5,92,10
3337,1293,2024,4,100,8
3338,1294,2026,3,58,5
3339,1294,2025,3,93,5
3340,1294,2024,3,85,5
3341,1294,2023,2,78,3
3342,1294,2022,4,100,7
3343,1295,2026,4,71,7
3344,1296,2026,5,86,9
3345,1296,2025,5,93,10
3346,1296,2024,5,100,10
3347,1296,2023,5,87,10
3348,1296,2022,4,79,5
3349,1297,2026,4,74,9
3350,1298,2026,3,71,5
3351,1298,2025,2,85,4
3352,1298,2024,3,100,6
3353,1298,2023,2,74,4
3354,1299,2026,2,93,4
3355,1299,2025,3,61,5
3356,1300,2026,3,95,4
3357,1300,2025,3,86,5
3358,1300,2024,3,78,5
3359,1301,2026,3,100,5
3360,1301,2025,4,90,7
3361,1301,2024,3,86,6
3362,1301,2023,3,100,5
3363,1301,2022,3,76,4
3364,1302,2026,3,94,5
3365,1302,2025,2,56,3
3366,1303,2026,5,93,10
3367,1304,2026,3,67,6
3368,1305,2026,3,66,6
3369,1305,2025,3,82,4
3370,1305,2024,2,81,2
3371,1306,2026,1,77,2
3372,1307,2026,2,86,5
3373,1307,2025,2,100,4
3374,1307,2024,2,44,3
3375,1308,2026,3,88,7
3376,1309,2026,4,96,8
3377,1309,2025,5,92,9
3378,1309,2024,3,86,4
3379,1309,2023,4,92,7
3380,1310,2026,3,71,6
3381,1310,2025,4,65,7
3382,1311,2026,2,83,4
3383,1311,2025,4,98,6
3384,1312,2026,2,80,3
3385,1312,2025,4,78,7
3386,1312,2024,4,88,6
3387,1312,2023,4,80,9
3388,1312,2022,2,83,4
3389,1313,2026,5,84,8
3390,1314,2026,4,79,8
3391,1315,2026,3,61,5
3392,1316,2026,5,100,8
3393,1317,2026,1,64,1
3394,1317,2025,1,76,2
3395,1318,2026,5,88,9
3396,1318,2025,5,100,8
3397,1318,2024,5,93,7
3398,1319,2026,1,55,1
3399,1320,2026,5,100,9
3400,1320,2025,4,100,8
3401,1320,2024,5,96,9
3402,1320,2023,4,70,9
3403,1320,2022,4,94,8
3404,1321,2026,5,89,10
3405,1322,2026,4,77,7
3406,1323,2026,3,90,6
3407,1324,2026,4,79,6
3408,1324,2025,4,87,7
3409,1325,2026,3,70,7
3410,1325,2025,4,89,9
3411,1325,2024,4,100,8
3412,1325,2023,3,63,2
3413,1325,2022,2,65,3
3414,1326,2026,4,99,6
3415,1326,2025,2,61,3
3416,1327,2026,4,94,8
3417,1327,2025,3,83,6
3418,1327,2024,3,78,5
3419,1328,2026,4,82,8
3420,1328,2025,5,91,10
3421,1329,2026,3,100,6
3422,1329,2025,5,86,10
3423,1329,2024,3,90,6
3424,1329,2023,3,100,6
3425,1329,2022,4,100,7
3426,1330,2026,4,95,9
3427,1331,2026,4,90,7
3428,1332,2026,2,84,4
3429,1332,2025,4,98,8
3430,1332,2024,3,78,5
3431,1332,2023,3,74,3
3432,1333,2026,3,90,7
3433,1334,2026,4,79,7
3434,1335,2026,3,73,6
3435,1335,2025,2,55,1
3436,1335,2024,2,92,5
3437,1335,2023,3,100,5
3438,1335,2022,4,87,7
3439,1336,2026,2,84,3
3440,1337,2026,1,78,2
3441,1338,2026,3,94,3
3442,1338,2025,3,73,4
3443,1339,2026,5,98,9
3444,1339,2025,3,79,5
3445,1339,2024,4,91,7
3446,1339,2023,4,96,7
3447,1340,2026,1,67,1
3448,1341,2026,2,76,2
3449,1342,2026,2,92,4
3450,1343,2026,3,96,8
3451,1344,2026,1,70,2
3452,1345,2026,3,100,7
3453,1346,2026,4,99,9
3454,1346,2025,3,65,5
3455,1347,2026,2,78,5
3456,1347,2025,2,96,4
3457,1347,2024,3,100,5
3458,1347,2023,3,78,6
3459,1348,2026,4,78,9
3460,1349,2026,2,95,2
3461,1350,2026,3,90,6
3462,1350,2025,3,100,6
3463,1350,2024,4,77,6
3464,1350,2023,4,92,7
3465,1350,2022,4,74,8
3466,1351,2026,3,81,5
3467,1352,2026,3,95,5
3468,1352,2025,2,62,4
3469,1353,2026,5,93,9
3470,1354,2026,3,95,6
3471,1355,2026,3,76,5
3472,1355,2025,4,84,8
3473,1355,2024,4,84,8
3474,1355,2023,4,100,7
3475,1356,2026,3,100,7
3476,1356,2025,4,76,7
3477,1356,2024,5,99,9
3478,1356,2023,3,75,7
3479,1356,2022,4,100,6
3480,1357,2026,2,85,4
3481,1358,2026,4,100,8
3482,1358,2025,4,94,7
3483,1358,2024,3,95,4
3484,1358,2023,4,75,7
3485,1358,2022,4,89,6
3486,1359,2026,4,87,6
3487,1360,2026,2,80,3
3488,1360,2025,4,90,7
3489,1360,2024,4,80,8
3490,1360,2023,3,100,5
3491,1360,2022,4,100,6
3492,1361,2026,3,74,6
3493,1362,2026,2,85,4
3494,1363,2026,5,87,9
3495,1363,2025,5,94,10
3496,1363,2024,4,91,7
3497,1363,2023,5,90,9
3498,1363,2022,5,100,10
3499,1364,2026,4,100,8
3500,1365,2026,3,91,5
3501,1365,2025,2,88,3
3502,1365,2024,3,66,6
3503,1365,2023,4,86,6
3504,1365,2022,2,80,3
3505,1366,2026,5,100,9
3506,1367,2026,4,90,8
3507,1368,2026,3,77,7
3508,1368,2025,2,75,4
3509,1368,2024,2,93,3
3510,1369,2026,3,90,3
3511,1370,2026,5,94,9
3512,1370,2025,3,77,5
3513,1370,2024,4,81,7
3514,1370,2023,4,92,8
3515,1370,2022,5,100,10
3516,1371,2026,2,89,4
3517,1371,2025,3,90,5
3518,1371,2024,2,88,4
3519,1372,2026,3,83,4
3520,1372,2025,5,100,10
3521,1372,2024,4,100,5
3522,1373,2026,3,88,7
3523,1373,2025,3,71,5
3524,1374,2026,5,100,9
3525,1374,2025,5,100,9
3526,1374,2024,5,97,9
3527,1374,2023,5,83,10
3528,1374,2022,4,81,8
3529,1375,2026,4,78,8
3530,1375,2025,4,72,9
3531,1375,2024,4,87,7
3532,1376,2026,3,83,6
3533,1376,2025,2,67,3
3534,1376,2024,4,77,9
3535,1376,2023,3,95,6
3536,1377,2026,2,74,4
3537,1377,2025,2,69,5
3538,1377,2024,2,79,5
3539,1377,2023,3,81,6
3540,1377,2022,3,96,6
3541,1378,2026,2,75,4
3542,1378,2025,3,79,6
3543,1378,2024,4,88,7
3544,1378,2023,2,68,2
3545,1378,2022,4,93,8
3546,1379,2026,3,93,4
3547,1379,2025,4,96,7
3548,1379,2024,3,80,5
3549,1379,2023,2,85,4
3550,1379,2022,4,88,6
3551,1380,2026,3,75,5
3552,1380,2025,2,91,3
3553,1380,2024,2,92,3
3554,1380,2023,3,83,4
3555,1380,2022,2,96,3
3556,1381,2026,4,87,9
3557,1382,2026,3,82,4
3558,1382,2025,2,79,5
3559,1383,2026,5,78,10
3560,1383,2025,4,82,8
3561,1384,2026,5,100,8
3562,1384,2025,3,92,6
3563,1384,2024,4,95,7
3564,1385,2026,4,86,6
3565,1386,2026,2,77,3
3566,1387,2026,4,84,8
3567,1387,2025,3,85,6
3568,1387,2024,3,96,5
3569,1387,2023,2,73,3
3570,1387,2022,3,79,5
3571,1388,2026,3,73,4
3572,1389,2026,3,85,7
3573,1389,2025,4,86,7
3574,1390,2026,3,73,4
3575,1391,2026,5,100,10
3576,1392,2026,4,100,6
3577,1393,2026,5,99,8
3578,1393,2025,3,83,5
3579,1393,2024,4,94,7
3580,1393,2023,4,76,7
3581,1393,2022,5,92,9
3582,1394,2026,3,73,5
3583,1394,2025,3,84,7
3584,1394,2024,2,89,2
3585,1394,2023,3,79,5
3586,1394,2022,2,54,2
3587,1395,2026,4,92,8
3588,1396,2026,3,88,5
3589,1397,2026,4,92,7
3590,1397,2025,2,75,4
3591,1398,2026,5,100,10
3592,1398,2025,4,87,8
3593,1398,2024,4,94,7
3594,1398,2023,5,95,6
3595,1398,2022,3,82,4
3596,1399,2026,2,89,3
3597,1399,2025,4,86,7
3598,1399,2024,4,100,8
3599,1399,2023,3,86,5
3600,1400,2026,4,97,8
3601,1400,2025,5,100,9
3602,1400,2024,3,85,6
3603,1400,2023,5,83,10
3604,1400,2022,5,100,10
3605,1401,2026,5,100,10
3606,1402,2026,5,100,10
3607,1402,2025,4,92,7
3608,1402,2024,5,100,10
3609,1402,2023,5,81,10
3610,1402,2022,3,87,7
3611,1403,2026,4,76,8
3612,1404,2026,3,70,7
3613,1404,2025,4,96,8
3614,1404,2024,3,78,4
3615,1405,2026,2,65,4
3616,1406,2026,3,94,5
3617,1406,2025,3,79,5
3618,1406,2024,3,60,7
3619,1407,2026,5,100,10
3620,1408,2026,2,69,4
3621,1408,2025,4,82,6
3622,1408,2024,3,83,6
3623,1408,2023,3,85,6
3624,1408,2022,3,84,5
3625,1409,2026,2,99,4
3626,1409,2025,3,80,7
3627,1409,2024,3,77,5
3628,1409,2023,2,75,3
3629,1409,2022,2,82,2
3630,1410,2026,3,65,7
3631,1410,2025,5,82,10
3632,1411,2026,3,100,6
3633,1411,2025,4,93,9
3634,1411,2024,3,66,8
3635,1411,2023,4,100,7
3636,1412,2026,4,100,9
3637,1412,2025,3,90,7
3638,1412,2024,3,77,6
3639,1412,2023,4,92,7
3640,1412,2022,3,85,5
3641,1413,2026,4,89,10
3642,1413,2025,4,83,8
3643,1414,2026,1,71,1
3644,1414,2025,3,95,6
3645,1414,2024,2,58,2
3646,1414,2023,3,87,5
3647,1414,2022,3,79,4
3648,1415,2026,5,100,8
3649,1415,2025,4,77,8
3650,1415,2024,5,82,10
3651,1415,2023,3,85,5
3652,1415,2022,5,71,9
3653,1416,2026,4,80,8
3654,1417,2026,4,77,8
3655,1418,2026,5,96,10
3656,1419,2026,2,81,3
3657,1420,2026,2,59,2
3658,1420,2025,4,71,9
3659,1421,2026,3,96,5
3660,1422,2026,4,82,7
3661,1423,2026,5,92,10
3662,1424,2026,4,72,5
3663,1424,2025,4,85,7
3664,1424,2024,4,80,6
3665,1424,2023,5,81,9
3666,1424,2022,4,100,8
3667,1425,2026,3,87,6
3668,1425,2025,3,97,7
3669,1425,2024,3,68,5
3670,1425,2023,2,80,4
3671,1426,2026,3,79,4
3672,1426,2025,2,100,5
3673,1426,2024,4,95,6
3674,1426,2023,3,75,8
3675,1426,2022,2,89,6
3676,1427,2026,3,48,5
3677,1427,2025,4,100,8
3678,1427,2024,5,100,9
3679,1428,2026,5,94,9
3680,1429,2026,3,80,5
3681,1429,2025,2,94,5
3682,1429,2024,2,70,2
3683,1430,2026,2,84,2
3684,1431,2026,2,73,2
3685,1431,2025,4,75,6
3686,1432,2026,4,70,7
3687,1433,2026,3,85,5
3688,1433,2025,4,77,8
3689,1434,2026,3,72,5
3690,1435,2026,4,100,9
3691,1435,2025,3,89,6
3692,1435,2024,4,88,8
3693,1435,2023,2,82,3
3694,1436,2026,3,82,6
3695,1437,2026,4,81,8
3696,1438,2026,4,61,8
3697,1438,2025,3,85,7
3698,1438,2024,3,80,3
3699,1438,2023,2,59,4
3700,1439,2026,5,100,9
3701,1439,2025,4,100,6
3702,1439,2024,5,100,10
3703,1439,2023,4,90,9
3704,1439,2022,4,94,10
3705,1440,2026,4,94,8
3706,1440,2025,3,83,7
3707,1440,2024,3,92,5
3708,1440,2023,2,78,2
3709,1440,2022,4,89,6
3710,1441,2026,3,84,6
3711,1441,2025,2,94,5
3712,1441,2024,3,68,6
3713,1441,2023,2,64,4
3714,1441,2022,3,92,5
3715,1442,2026,3,86,5
3716,1442,2025,4,72,6
3717,1442,2024,5,100,9
3718,1442,2023,4,57,8
3719,1442,2022,4,100,8
3720,1443,2026,2,66,3
3721,1444,2026,4,97,8
3722,1444,2025,2,90,4
3723,1444,2024,3,98,5
3724,1444,2023,3,96,5
3725,1444,2022,4,87,6
3726,1445,2026,2,76,3
3727,1445,2025,3,80,6
3728,1445,2024,2,93,4
3729,1445,2023,2,81,4
3730,1445,2022,3,89,5
3731,1446,2026,2,86,3
3732,1446,2025,3,87,5
3733,1446,2024,3,67,8
3734,1446,2023,2,60,4
3735,1446,2022,3,77,6
3736,1447,2026,3,82,6
3737,1447,2025,3,89,4
3738,1448,2026,5,86,10
3739,1448,2025,4,100,9
3740,1449,2026,3,65,6
3741,1449,2025,3,100,5
3742,1449,2024,4,100,8
3743,1449,2023,2,85,5
3744,1449,2022,4,85,8
3745,1450,2026,4,100,7
3746,1450,2025,5,88,10
3747,1451,2026,4,86,6
3748,1451,2025,4,94,8
3749,1451,2024,3,95,6
3750,1451,2023,3,89,5
3751,1452,2026,2,82,3
3752,1453,2026,3,90,7
3753,1453,2025,4,79,7
3754,1454,2026,3,67,8
3755,1454,2025,2,100,4
3756,1454,2024,3,72,6
3757,1454,2023,4,98,8
3758,1455,2026,4,88,6
3759,1455,2025,4,99,7
3760,1455,2024,2,100,7
3761,1455,2023,2,94,3
3762,1455,2022,2,92,5
3763,1456,2026,4,82,8
3764,1456,2025,4,77,6
3765,1456,2024,2,67,4
3766,1457,2026,4,94,6
3767,1457,2025,5,100,8
3768,1457,2024,5,94,10
3769,1457,2023,5,91,10
3770,1457,2022,3,76,4
3771,1458,2026,2,97,3
3772,1459,2026,4,64,8
3773,1459,2025,5,100,9
3774,1459,2024,4,88,7
3775,1459,2023,4,96,8
3776,1459,2022,3,76,5
3777,1460,2026,1,86,1
3778,1460,2025,1,78,2
3779,1460,2024,2,71,4
3780,1461,2026,4,100,7
3781,1461,2025,4,100,6
3782,1461,2024,5,93,8
3783,1462,2026,3,77,4
3784,1463,2026,2,72,4
3785,1464,2026,4,70,7
3786,1465,2026,2,63,3
3787,1465,2025,1,88,1
3788,1465,2024,1,60,3
3789,1465,2023,1,85,1
3790,1465,2022,1,73,1
3791,1466,2026,3,69,6
3792,1466,2025,3,59,4
3793,1466,2024,2,75,3
3794,1467,2026,4,88,6
3795,1467,2025,2,86,5
3796,1467,2024,2,70,4
3797,1467,2023,3,98,5
3798,1468,2026,4,78,8
3799,1469,2026,4,100,8
3800,1470,2026,3,72,5
3801,1470,2025,2,77,5
3802,1470,2024,4,94,7
3803,1471,2026,4,61,7
3804,1471,2025,3,91,5
3805,1471,2024,4,77,8
3806,1471,2023,3,79,6
3807,1471,2022,3,87,4
3808,1472,2026,5,89,10
3809,1472,2025,5,83,10
3810,1472,2024,4,86,8
3811,1472,2023,5,100,9
3812,1472,2022,5,95,10
3813,1473,2026,2,96,5
3814,1474,2026,5,86,9
3815,1474,2025,4,96,8
3816,1475,2026,5,100,9
3817,1475,2025,4,73,7
3818,1475,2024,4,67,8
3819,1475,2023,4,100,6
3820,1476,2026,5,83,8
3821,1476,2025,4,84,5
3822,1477,2026,4,85,7
3823,1478,2026,3,78,5
3824,1478,2025,4,74,7
3825,1478,2024,4,91,6
3826,1478,2023,4,100,8
3827,1478,2022,4,100,8
3828,1479,2026,5,80,9
3829,1479,2025,4,75,9
3830,1480,2026,4,65,7
3831,1480,2025,2,91,3
3832,1480,2024,3,87,6
3833,1480,2023,3,92,4
3834,1480,2022,2,63,3
3835,1481,2026,3,71,6
3836,1481,2025,2,63,2
3837,1482,2026,4,90,7
3838,1482,2025,4,84,8
3839,1482,2024,4,94,7
3840,1483,2026,5,100,10
3841,1484,2026,3,92,4
3842,1485,2026,4,93,6
3843,1486,2026,3,76,5
3844,1487,2026,3,88,8
3845,1487,2025,2,68,4
3846,1487,2024,4,82,9
3847,1487,2023,3,90,6
3848,1487,2022,3,89,5
3849,1488,2026,3,67,7
3850,1488,2025,3,73,7
3851,1488,2024,3,60,6
3852,1488,2023,2,55,2
3853,1488,2022,4,100,9
3854,1489,2026,5,97,9
3855,1489,2025,5,75,10
3856,1489,2024,5,89,8
3857,1489,2023,5,94,9
3858,1490,2026,4,92,8
3859,1491,2026,2,79,3
3860,1492,2026,4,100,6
3861,1493,2026,2,91,4
3862,1494,2026,3,90,6
3863,1494,2025,2,84,5
3864,1494,2024,4,81,6
3865,1494,2023,4,88,5
3866,1494,2022,3,70,5
3867,1495,2026,2,69,2
3868,1495,2025,3,95,4
3869,1495,2024,3,100,7
3870,1496,2026,3,98,7
3871,1496,2025,2,93,4
3872,1496,2024,4,81,7
3873,1496,2023,4,96,6
3874,1496,2022,3,100,6
3875,1497,2026,4,100,9
3876,1497,2025,5,73,10
3877,1497,2024,4,91,6
3878,1497,2023,4,69,7
3879,1497,2022,5,88,9
3880,1498,2026,5,95,9
3881,1498,2025,5,89,9
3882,1498,2024,4,87,9
3883,1498,2023,5,96,10
3884,1498,2022,5,87,9
3885,1499,2026,2,83,4
3886,1500,2026,3,89,6
3887,1500,2025,4,97,9
3888,1500,2024,3,68,6
3889,1500,2023,2,72,5
3890,1500,2022,3,74,4
