EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,HireDate,TenureYears,BusinessTravel,DistanceFromHomeKM,MonthlyIncome,YearsSinceLastPromotion,NumCompaniesWorked,WorkLifeBalance,EnvironmentSatisfaction,JobSatisfaction,OverTime,PerformanceRating,TrainingTimesLastYear,Attrition,SegmentLabel,AttritionRiskScore,RiskCategory
1207,21,Male,Single,Sales,Sales Manager,Master's,2024-09-22,1,Travel_Rarely,12,56588,1,3,4,2,4,Yes,1,1,No,Early-Career Builder,0.4425945799513403,Medium
1208,32,Female,Married,Finance,Financial Analyst,Bachelor's,2018-03-19,7,Travel_Rarely,1,53955,0,0,2,4,4,No,3,2,No,Disengaged,0.2486049065816716,Low
1209,48,Female,Married,Marketing,Marketing Manager,Bachelor's,2022-08-02,3,Travel_Frequently,21,59078,2,0,2,4,1,Yes,3,2,No,High Performer / Flight Risk,0.3524785170610723,Medium
1210,28,Female,Divorced,Sales,Sales Executive,Master's,2022-06-20,3,Non-Travel,1,48954,1,3,2,4,2,Yes,5,3,Yes,High Performer / Flight Risk,,
1211,33,Female,Single,Marketing,Marketing Manager,Master's,2015-02-01,10,Non-Travel,7,75551,2,3,2,3,3,No,4,1,No,Stable Core,0.1594012992484098,Low
1212,24,Male,Married,Finance,Accountant,Master's,2024-04-01,1,Travel_Rarely,3,60450,1,2,3,4,1,No,4,4,No,High Performer / Flight Risk,0.407691933746832,Medium
1213,31,Male,Single,Sales,Sales Manager,Bachelor's,2023-10-11,2,Travel_Frequently,11,55974,0,2,1,3,3,No,3,1,No,Disengaged,0.4908689295324834,Medium
1214,28,Male,Married,Customer Support,Support Associate,High School,2024-11-03,1,Travel_Rarely,6,27092,0,2,4,3,2,No,5,0,No,High Performer / Flight Risk,0.326283916994772,Medium
1215,35,Female,Married,Customer Support,Support Team Lead,Bachelor's,2019-11-25,6,Travel_Rarely,2,54706,5,0,4,3,4,No,4,0,No,Early-Career Builder,0.3428347596530176,Medium
1216,33,Male,Married,Sales,Account Manager,Bachelor's,2025-04-05,0,Travel_Rarely,4,76233,0,3,3,4,1,Yes,4,6,No,High Performer / Flight Risk,0.4942406312329444,Medium
1217,30,Male,Married,Marketing,Content Specialist,PhD,2024-12-24,1,Travel_Frequently,1,68485,1,3,1,3,4,No,4,5,Yes,Disengaged,,
1218,31,Female,Married,Engineering,QA Engineer,Bachelor's,2025-11-21,0,Travel_Frequently,6,117557,0,4,4,2,2,Yes,4,3,Yes,High Performer / Flight Risk,,
1219,46,Male,Single,Engineering,Senior Engineer,High School,2025-11-07,0,Non-Travel,6,86279,0,1,3,2,3,Yes,4,2,Yes,Early-Career Builder,,
1220,36,Male,Single,Sales,Account Manager,Bachelor's,2025-09-29,0,Travel_Rarely,2,68858,0,2,4,1,4,No,3,3,No,Early-Career Builder,0.3167370300138534,Medium
1221,41,Male,Single,Engineering,QA Engineer,Master's,2020-07-26,5,Non-Travel,8,117017,4,4,2,3,3,No,5,0,No,Stable Core,0.2829931509440058,Low
1222,38,Female,Married,Finance,Accountant,Bachelor's,2013-02-06,12,Non-Travel,5,99165,0,2,3,2,3,No,4,1,No,Stable Core,0.1239579479296374,Low
1223,23,Male,Married,Operations,Operations Manager,PhD,2022-07-25,3,Non-Travel,9,52138,0,0,3,3,1,No,3,2,No,High Performer / Flight Risk,0.3273886264099575,Medium
1224,21,Female,Single,Operations,Logistics Coordinator,Master's,2024-12-31,1,Non-Travel,2,52839,1,1,3,3,2,No,4,1,No,High Performer / Flight Risk,0.3704322919207128,Medium
1225,45,Female,Married,Sales,Sales Executive,Bachelor's,2019-05-13,6,Travel_Rarely,1,46701,2,2,3,4,4,Yes,3,3,No,Early-Career Builder,0.3347491275805767,Medium
1226,39,Male,Married,Sales,Sales Manager,Master's,2024-09-21,1,Travel_Rarely,2,59082,0,2,3,4,3,No,5,2,No,Early-Career Builder,0.3248943867326733,Medium
1227,38,Female,Married,Engineering,Software Engineer,High School,2024-07-24,1,Non-Travel,19,56083,0,1,2,3,3,Yes,4,0,No,Disengaged,0.4657270595527311,Medium
1228,46,Male,Single,Sales,Account Manager,Bachelor's,2025-07-16,0,Non-Travel,1,71760,0,1,2,3,3,No,4,2,No,Disengaged,0.2885759555727772,Low
1229,36,Male,Single,Operations,Logistics Coordinator,Bachelor's,2024-07-07,1,Travel_Rarely,5,53820,0,3,3,3,1,No,4,3,Yes,High Performer / Flight Risk,,
1230,21,Female,Married,Marketing,Marketing Manager,Bachelor's,2025-08-14,0,Travel_Rarely,9,49223,0,2,3,2,2,Yes,3,5,No,High Performer / Flight Risk,0.5719048710621447,Medium
1231,33,Male,Single,Customer Support,Support Team Lead,Master's,2023-08-22,2,Non-Travel,1,45534,0,3,2,3,2,No,3,6,No,High Performer / Flight Risk,0.4137572083344132,Medium
1232,38,Male,Single,Engineering,QA Engineer,Master's,2026-01-01,0,Travel_Rarely,9,101471,0,2,4,1,2,No,4,2,Yes,High Performer / Flight Risk,,
1233,26,Male,Single,Human Resources,HR Associate,Master's,2019-12-24,6,Non-Travel,7,37284,0,1,4,3,1,No,4,0,No,High Performer / Flight Risk,0.3390528741477158,Medium
1234,23,Male,Single,Customer Support,Support Associate,Bachelor's,2025-02-03,0,Travel_Rarely,7,29577,0,0,3,3,3,No,3,1,No,Early-Career Builder,0.3144082610098267,Medium
1235,35,Male,Single,Engineering,Engineering Manager,Bachelor's,2024-11-13,1,Travel_Rarely,10,125964,1,1,3,2,4,No,5,2,No,Stable Core,0.330904473564901,Medium
1236,39,Male,Divorced,Sales,Sales Executive,Master's,2014-05-27,11,Non-Travel,5,51526,2,1,4,4,2,No,3,2,No,Stable Core,0.17654309238284,Low
1237,23,Female,Single,Customer Support,Support Associate,Bachelor's,2022-09-24,3,Non-Travel,13,36041,1,4,3,2,3,No,3,2,Yes,Early-Career Builder,,
1238,26,Male,Single,Engineering,Senior Engineer,Master's,2019-12-06,6,Non-Travel,6,100092,2,3,2,2,4,No,2,4,No,Stable Core,0.3125479423611373,Medium
1239,38,Male,Married,Marketing,Content Specialist,Master's,2023-08-07,2,Travel_Rarely,4,67393,2,1,3,4,3,No,4,2,No,Early-Career Builder,0.3005398576431806,Medium
1240,35,Male,Married,Customer Support,Support Associate,Master's,2023-09-30,2,Travel_Frequently,16,35081,0,2,1,3,4,No,3,4,No,Disengaged,0.4641404526506095,Medium
1241,27,Male,Single,Marketing,Marketing Associate,Bachelor's,2022-09-20,3,Travel_Rarely,14,44178,0,3,2,3,2,No,4,1,No,High Performer / Flight Risk,0.4338701488561748,Medium
1242,44,Female,Single,Customer Support,Support Associate,Bachelor's,2022-04-11,3,Travel_Rarely,1,37550,1,3,3,3,4,No,2,3,No,Early-Career Builder,0.3116408501978192,Medium
1243,25,Male,Single,Sales,Sales Executive,Bachelor's,2020-10-17,5,Non-Travel,7,49139,0,1,4,2,4,No,3,1,No,Early-Career Builder,0.3625208756407504,Medium
1244,29,Female,Single,Customer Support,Support Team Lead,Bachelor's,2016-06-27,9,Non-Travel,1,63939,2,3,2,1,3,No,3,3,No,Stable Core,0.2135573502148479,Low
1245,32,Female,Married,Operations,Operations Associate,Master's,2025-12-10,0,Non-Travel,15,33951,0,1,3,4,4,No,1,1,No,Early-Career Builder,0.2626369558361794,Low
1246,27,Female,Single,Sales,Sales Executive,Bachelor's,2023-07-06,2,Travel_Rarely,4,42661,2,2,4,4,3,No,2,0,Yes,Early-Career Builder,,
1247,22,Male,Married,Sales,Account Manager,High School,2023-09-18,2,Non-Travel,10,67877,2,1,4,3,2,No,5,2,No,High Performer / Flight Risk,0.2916924439762638,Low
1248,29,Male,Married,Engineering,Engineering Manager,Master's,2021-08-21,4,Travel_Frequently,10,150829,4,1,3,2,4,No,3,5,Yes,Stable Core,,
1249,37,Male,Single,Customer Support,Support Team Lead,Master's,2025-07-04,0,Non-Travel,9,37109,0,3,3,4,4,No,4,2,No,Early-Career Builder,0.2803804360978718,Low
1250,34,Female,Married,Finance,Accountant,Bachelor's,2025-02-21,0,Travel_Rarely,13,57071,0,4,3,3,3,No,3,0,No,Early-Career Builder,0.3822336878847957,Medium
1251,36,Female,Single,Customer Support,Support Team Lead,High School,2017-11-02,8,Non-Travel,8,65236,0,2,3,3,4,No,1,4,No,Stable Core,0.1524977155213621,Low
1252,42,Male,Married,Operations,Operations Associate,Master's,2018-05-24,7,Travel_Rarely,2,48832,1,0,2,4,3,No,3,4,No,Disengaged,0.1538233427742552,Low
1253,42,Male,Divorced,Customer Support,Support Associate,Bachelor's,2025-12-07,0,Travel_Rarely,23,34738,0,3,3,2,4,Yes,3,2,No,Early-Career Builder,0.3855228191491103,Medium
1254,31,Male,Single,Sales,Sales Executive,PhD,2020-12-31,5,Non-Travel,28,45471,1,3,3,3,3,Yes,4,1,No,Early-Career Builder,0.4349343713563178,Medium
1255,32,Female,Married,Human Resources,HR Associate,Master's,2025-10-21,0,Travel_Rarely,7,38001,0,5,1,1,1,No,2,1,Yes,High Performer / Flight Risk,,
1256,33,Male,Single,Operations,Operations Manager,Master's,2025-05-26,0,Travel_Rarely,9,44903,0,3,4,3,2,No,2,1,Yes,High Performer / Flight Risk,,
1257,38,Female,Married,Sales,Sales Executive,Bachelor's,2023-08-31,2,Travel_Frequently,3,42931,0,2,4,4,3,No,3,3,No,Early-Career Builder,0.335772890696536,Medium
1258,37,Male,Married,Sales,Account Manager,Master's,2025-10-24,0,Travel_Rarely,17,69790,0,1,2,4,3,Yes,4,1,No,Disengaged,0.3246805170024692,Medium
1259,34,Male,Single,Sales,Sales Executive,Bachelor's,2021-09-11,4,Travel_Rarely,8,47268,0,1,4,4,4,No,3,3,Yes,Early-Career Builder,,
1260,32,Female,Married,Sales,Sales Manager,High School,2021-05-19,4,Travel_Rarely,8,60939,0,0,3,2,3,Yes,4,4,No,Early-Career Builder,0.5518440891975145,Medium
1261,23,Male,Single,Sales,Sales Executive,PhD,2024-02-15,1,Travel_Rarely,1,35876,0,2,3,2,4,Yes,4,1,Yes,Early-Career Builder,,
1262,23,Male,Married,Customer Support,Support Team Lead,Bachelor's,2023-08-06,2,Non-Travel,3,43565,0,2,3,4,4,No,4,4,No,Early-Career Builder,0.3400564873666618,Medium
1263,39,Female,Married,Human Resources,Recruiter,Bachelor's,2023-04-09,2,Travel_Rarely,8,62451,1,0,3,2,3,No,5,1,No,Early-Career Builder,0.3584540993242302,Medium
1264,44,Male,Single,Finance,Finance Manager,Bachelor's,2023-09-26,2,Travel_Rarely,4,88201,1,3,3,3,3,Yes,3,1,No,Early-Career Builder,0.3746303386848645,Medium
1265,28,Male,Married,Marketing,Content Specialist,Master's,2019-10-10,6,Non-Travel,1,74040,2,2,3,2,3,No,4,0,No,Stable Core,0.2859846370697912,Low
1266,48,Female,Single,Sales,Sales Executive,Bachelor's,2022-12-09,3,Travel_Frequently,5,37465,0,3,3,3,2,No,2,2,No,High Performer / Flight Risk,0.3257960609886918,Medium
1267,29,Male,Married,Operations,Operations Manager,Master's,2022-09-11,3,Travel_Rarely,12,47390,0,2,2,3,4,No,4,3,No,Disengaged,0.345546309963722,Medium
1268,25,Male,Divorced,Sales,Sales Executive,Master's,2020-09-18,5,Travel_Frequently,1,48746,0,2,4,3,1,No,3,2,No,High Performer / Flight Risk,0.2476904899179635,Low
1269,28,Male,Married,Sales,Sales Executive,Master's,2024-09-08,1,Non-Travel,9,40988,0,0,3,1,4,No,4,0,No,Early-Career Builder,0.3723670011447929,Medium
1270,22,Female,Married,Sales,Account Manager,Master's,2023-04-24,2,Travel_Rarely,1,75012,2,1,4,3,2,No,3,2,No,High Performer / Flight Risk,0.3238295354371989,Medium
1271,31,Male,Married,Engineering,Engineering Manager,Bachelor's,2025-09-26,0,Travel_Frequently,5,123129,0,0,3,3,4,Yes,3,2,No,Early-Career Builder,0.3246815015094172,Medium
1272,42,Female,Single,Engineering,Senior Engineer,Master's,2018-08-04,7,Travel_Rarely,1,93407,2,3,4,2,3,No,4,2,No,Stable Core,0.2015927156990523,Low
1273,35,Male,Divorced,Customer Support,Support Associate,Bachelor's,2020-12-29,5,Non-Travel,10,38511,0,2,4,4,4,Yes,4,5,No,Early-Career Builder,0.3449992491089215,Medium
1274,22,Female,Married,Marketing,Content Specialist,Bachelor's,2023-11-22,2,Travel_Rarely,4,75484,2,0,2,1,1,Yes,4,6,Yes,High Performer / Flight Risk,,
1275,30,Male,Single,Sales,Sales Executive,High School,2022-07-29,3,Non-Travel,12,43472,0,1,2,4,4,No,5,3,No,Disengaged,0.2754495149451556,Low
1276,23,Female,Divorced,Sales,Account Manager,Bachelor's,2023-03-17,2,Travel_Rarely,9,85263,1,2,2,1,3,No,1,1,No,Disengaged,0.3012885379363964,Medium
1277,44,Female,Single,Sales,Account Manager,Bachelor's,2025-07-14,0,Travel_Rarely,1,68434,0,3,3,2,3,No,3,4,No,Early-Career Builder,0.2784355590484024,Low
1278,50,Female,Single,Finance,Accountant,Bachelor's,2019-03-17,6,Non-Travel,5,74073,2,1,1,2,2,No,3,1,No,Disengaged,0.4936211804200975,Medium
1279,30,Male,Married,Marketing,Content Specialist,High School,2024-11-01,1,Travel_Frequently,9,65871,1,2,2,3,1,No,5,0,No,High Performer / Flight Risk,0.3184824073382203,Medium
1280,53,Female,Single,Marketing,Content Specialist,Bachelor's,2021-04-29,4,Travel_Frequently,15,84343,0,1,3,1,2,No,4,3,Yes,High Performer / Flight Risk,,
1281,21,Female,Married,Sales,Sales Manager,High School,2024-01-19,1,Travel_Rarely,5,56154,1,3,2,3,1,No,3,2,No,High Performer / Flight Risk,0.3561356870685237,Medium
1282,21,Male,Married,Finance,Accountant,Bachelor's,2024-11-25,1,Non-Travel,2,65361,0,3,1,1,2,No,3,3,No,Disengaged,0.5696201297750805,Medium
1283,34,Male,Single,Operations,Logistics Coordinator,Bachelor's,2020-02-25,5,Travel_Rarely,8,68488,0,2,3,3,4,Yes,3,3,No,Early-Career Builder,0.4890863197416548,Medium
1284,28,Female,Divorced,Engineering,Software Engineer,Master's,2025-06-27,0,Non-Travel,9,58804,0,3,2,3,4,No,3,1,No,Disengaged,0.2690662520158451,Low
1285,49,Female,Single,Sales,Account Manager,Bachelor's,2012-02-04,13,Travel_Rarely,1,114351,0,2,3,1,3,No,3,4,No,Stable Core,0.1569642390910302,Low
1286,27,Female,Married,Operations,Operations Associate,Bachelor's,2023-01-18,2,Travel_Rarely,19,34410,2,3,2,3,2,No,5,1,Yes,High Performer / Flight Risk,,
1287,26,Male,Married,Engineering,Senior Engineer,Bachelor's,2019-06-25,6,Non-Travel,14,104898,2,8,2,4,4,Yes,3,2,Yes,Stable Core,,
1288,29,Male,Married,Customer Support,Support Team Lead,High School,2025-07-11,0,Travel_Rarely,1,45942,0,2,2,2,2,No,4,1,No,High Performer / Flight Risk,0.4646853139793266,Medium
1289,34,Male,Married,Marketing,Marketing Manager,Bachelor's,2023-10-04,2,Non-Travel,9,51413,0,3,4,3,4,Yes,4,4,Yes,Early-Career Builder,,
1290,38,Male,Married,Sales,Sales Executive,High School,2019-04-28,6,Travel_Frequently,7,51912,3,5,3,4,3,No,4,1,No,Early-Career Builder,0.3285728915599357,Medium
1291,39,Male,Married,Marketing,Marketing Associate,Bachelor's,2024-04-03,1,Travel_Rarely,1,44586,0,4,3,1,3,No,5,1,No,Early-Career Builder,0.3138806194060678,Medium
1292,24,Male,Single,Marketing,Marketing Manager,Bachelor's,2024-06-27,1,Travel_Rarely,15,52052,1,2,2,2,2,Yes,4,2,Yes,High Performer / Flight Risk,,
1293,23,Female,Single,Engineering,Senior Engineer,Master's,2022-03-12,3,Travel_Rarely,6,107164,3,2,3,2,4,Yes,4,2,No,Stable Core,0.5811386257197234,Medium
1294,25,Female,Single,Engineering,Engineering Manager,Bachelor's,2020-11-26,5,Travel_Frequently,4,140496,0,2,2,2,2,No,3,1,No,Stable Core,0.3856174183305018,Medium
1295,29,Female,Married,Engineering,Engineering Manager,High School,2025-08-30,0,Travel_Frequently,10,143830,0,2,4,4,4,Yes,3,1,No,Stable Core,0.3480575420586147,Medium
1296,26,Female,Single,Sales,Sales Manager,Bachelor's,2019-11-27,6,Non-Travel,35,60019,0,5,2,2,2,Yes,5,0,No,High Performer / Flight Risk,0.4190855064617769,Medium
1297,21,Male,Married,Finance,Finance Manager,Bachelor's,2024-08-11,1,Travel_Rarely,3,87464,0,2,4,4,4,Yes,3,0,No,Early-Career Builder,0.4086622165014967,Medium
1298,32,Male,Single,Human Resources,HR Manager,Master's,2021-12-30,4,Non-Travel,4,51198,1,1,4,4,3,Yes,3,2,No,Early-Career Builder,0.6310248966543988,High
1299,30,Female,Single,Sales,Sales Executive,High School,2023-12-05,2,Travel_Frequently,1,41266,1,1,4,4,2,No,2,3,No,High Performer / Flight Risk,0.4121934375646919,Medium
1300,32,Female,Single,Marketing,Content Specialist,Master's,2022-03-03,3,Travel_Rarely,26,60776,1,1,4,2,3,No,4,1,No,Early-Career Builder,0.3833656791946778,Medium
1301,32,Female,Single,Operations,Logistics Coordinator,Bachelor's,2015-10-18,10,Travel_Rarely,6,72109,2,2,3,3,3,No,3,1,No,Stable Core,0.1232614334536007,Low
1302,31,Female,Single,Marketing,Marketing Manager,Bachelor's,2023-09-19,2,Travel_Rarely,24,52146,1,1,2,2,3,No,2,1,No,Disengaged,0.4563250063623054,Medium
1303,25,Male,Married,Customer Support,Support Associate,Bachelor's,2025-03-09,0,Travel_Rarely,11,34242,0,3,4,2,3,Yes,5,1,No,Early-Career Builder,0.4104789522446354,Medium
1304,40,Male,Married,Engineering,QA Engineer,High School,2024-08-24,1,Non-Travel,5,89006,1,3,4,4,1,Yes,2,2,No,High Performer / Flight Risk,0.4143010417193081,Medium
1305,35,Male,Married,Sales,Sales Executive,High School,2022-11-11,3,Travel_Rarely,11,45195,0,0,3,4,3,No,3,2,No,Early-Career Builder,0.3408826308050787,Medium
1306,24,Female,Married,Customer Support,Support Team Lead,Bachelor's,2024-05-22,1,Travel_Rarely,6,40492,1,2,2,2,4,Yes,2,2,No,Disengaged,0.567319142868034,Medium
1307,36,Male,Married,Sales,Sales Executive,Master's,2022-11-04,3,Travel_Rarely,1,49579,3,4,2,4,1,No,2,3,No,High Performer / Flight Risk,0.3693785031633808,Medium
1308,34,Male,Married,Sales,Sales Executive,Master's,2024-12-17,1,Travel_Rarely,3,37944,0,1,3,4,2,No,3,1,Yes,High Performer / Flight Risk,,
1309,26,Male,Single,Sales,Sales Executive,Bachelor's,2021-10-06,4,Travel_Rarely,15,48586,0,2,3,2,4,No,4,1,No,Early-Career Builder,0.4320381433820749,Medium
1310,31,Male,Single,Sales,Account Manager,Bachelor's,2023-05-09,2,Travel_Rarely,18,65960,0,1,3,1,3,No,4,2,Yes,Early-Career Builder,,
1311,38,Male,Married,Customer Support,Support Associate,High School,2023-10-02,2,Travel_Rarely,2,36816,2,1,3,4,4,No,3,3,No,Early-Career Builder,0.2876779136154717,Low
1312,36,Female,Single,Engineering,Software Engineer,Master's,2020-10-25,5,Travel_Rarely,13,77381,3,1,3,4,4,No,3,6,No,Early-Career Builder,0.295019987849808,Low
1313,26,Female,Married,Engineering,Software Engineer,Bachelor's,2025-11-17,0,Travel_Rarely,2,52486,0,2,3,3,2,Yes,5,1,No,High Performer / Flight Risk,0.5596882076918199,Medium
1314,36,Male,Married,Sales,Sales Executive,Bachelor's,2025-11-01,0,Travel_Rarely,18,40650,0,2,4,3,3,No,4,2,No,Early-Career Builder,0.3791338993370452,Medium
1315,24,Male,Married,Operations,Logistics Coordinator,Bachelor's,2024-02-04,1,Travel_Frequently,1,61649,1,5,2,2,2,Yes,3,1,Yes,High Performer / Flight Risk,,
1316,27,Male,Married,Sales,Account Manager,High School,2024-11-28,1,Travel_Rarely,1,65443,1,1,3,3,4,No,4,5,No,Early-Career Builder,0.3254500635526544,Medium
1317,32,Female,Single,Sales,Account Manager,Master's,2023-10-06,2,Non-Travel,7,65835,2,5,2,3,3,No,1,2,No,Disengaged,0.3510893061933869,Medium
1318,41,Female,Married,Sales,Sales Executive,Master's,2022-07-04,3,Non-Travel,1,48696,0,3,4,2,3,Yes,5,2,No,Early-Career Builder,0.5005455726966604,Medium
1319,48,Male,Single,Sales,Sales Executive,Bachelor's,2024-11-18,1,Travel_Rarely,2,41888,1,4,2,3,3,No,1,2,No,Disengaged,0.2616497783314994,Low
1320,31,Female,Married,Sales,Account Manager,Bachelor's,2015-12-08,10,Non-Travel,5,98109,3,2,2,1,4,No,4,0,No,Stable Core,0.1784491458185633,Low
1321,32,Male,Single,Marketing,Marketing Associate,Bachelor's,2025-11-08,0,Travel_Rarely,1,33175,0,2,3,4,4,No,4,3,No,Early-Career Builder,0.2844739414640564,Low
1322,21,Female,Married,Engineering,QA Engineer,Bachelor's,2025-12-28,0,Travel_Frequently,3,93560,0,1,4,2,4,Yes,5,2,No,Early-Career Builder,0.505822968975686,Medium
1323,48,Female,Married,Sales,Sales Manager,Master's,2024-08-08,1,Travel_Frequently,13,56445,1,2,3,3,2,Yes,4,1,No,High Performer / Flight Risk,0.3744025948067292,Medium
1324,22,Male,Single,Engineering,Software Engineer,Bachelor's,2023-09-27,2,Travel_Rarely,3,69513,2,2,3,3,3,No,4,1,No,Early-Career Builder,0.3543434452130609,Medium
1325,28,Female,Divorced,Sales,Sales Executive,Master's,2020-12-23,5,Non-Travel,5,46709,5,2,4,3,2,Yes,3,5,No,High Performer / Flight Risk,0.3872405419309798,Medium
1326,30,Male,Married,Engineering,QA Engineer,Master's,2023-03-05,2,Travel_Rarely,20,117793,0,1,3,3,2,No,3,0,No,High Performer / Flight Risk,0.337307566861152,Medium
1327,35,Male,Married,Operations,Logistics Coordinator,Bachelor's,2022-08-11,3,Travel_Rarely,12,58692,0,1,3,4,3,Yes,3,1,No,Early-Career Builder,0.4437955047018209,Medium
1328,27,Female,Single,Sales,Account Manager,Bachelor's,2023-12-23,2,Non-Travel,1,66831,2,1,3,4,2,No,5,6,No,High Performer / Flight Risk,0.3054083651251722,Medium
1329,31,Female,Married,Operations,Logistics Coordinator,Bachelor's,2019-11-19,6,Non-Travel,20,74283,3,1,3,3,2,No,4,2,Yes,High Performer / Flight Risk,,
1330,21,Female,Married,Sales,Account Manager,Bachelor's,2024-02-25,1,Travel_Rarely,3,71619,0,1,1,4,2,No,3,2,Yes,Disengaged,,
1331,34,Female,Married,Engineering,Engineering Manager,PhD,2024-01-06,1,Non-Travel,9,131848,1,1,1,4,2,No,4,2,Yes,Disengaged,,
1332,35,Female,Divorced,Sales,Account Manager,PhD,2021-06-26,4,Travel_Frequently,2,76795,0,0,4,2,2,Yes,3,3,Yes,High Performer / Flight Risk,,
1333,34,Male,Single,Sales,Sales Executive,Master's,2025-12-31,0,Travel_Rarely,4,39106,0,2,1,2,3,No,4,2,Yes,Disengaged,,
1334,28,Male,Married,Customer Support,Support Associate,High School,2025-05-24,0,Travel_Rarely,9,33938,0,3,2,3,1,No,4,1,No,High Performer / Flight Risk,0.3855533061186964,Medium
1335,47,Female,Married,Engineering,Senior Engineer,Bachelor's,2011-10-18,14,Travel_Rarely,3,120157,2,3,2,4,1,Yes,3,2,No,Stable Core,0.2673377398493847,Low
1336,28,Female,Single,Customer Support,Support Associate,High School,2025-05-15,0,Travel_Rarely,2,26449,0,3,3,4,3,No,3,2,No,Early-Career Builder,0.3588438687526769,Medium
1337,32,Male,Married,Marketing,Content Specialist,Bachelor's,2024-02-07,1,Non-Travel,5,69041,1,3,2,3,3,Yes,2,2,No,Disengaged,0.3893481413309997,Medium
1338,34,Male,Married,Operations,Operations Manager,Bachelor's,2023-05-12,2,Travel_Frequently,2,57079,1,1,4,3,3,Yes,3,1,No,Early-Career Builder,0.4640283281108024,Medium
1339,24,Male,Married,Sales,Sales Executive,Bachelor's,2021-07-12,4,Travel_Rarely,3,43951,2,2,4,2,3,Yes,4,5,No,Early-Career Builder,0.5761780251390851,Medium
1340,32,Male,Married,Human Resources,HR Manager,Bachelor's,2024-05-13,1,Travel_Rarely,3,54992,0,1,4,3,4,Yes,2,3,Yes,Early-Career Builder,,
1341,35,Male,Married,Customer Support,Support Team Lead,Bachelor's,2025-10-15,0,Travel_Frequently,12,39661,0,3,4,2,1,No,3,4,No,High Performer / Flight Risk,0.4604476519985759,Medium
1342,32,Female,Married,Sales,Sales Executive,Bachelor's,2025-03-29,0,Travel_Frequently,12,42341,0,1,2,3,3,No,3,1,No,Disengaged,0.4141866026353758,Medium
1343,31,Male,Single,Operations,Logistics Coordinator,Bachelor's,2025-04-10,0,Non-Travel,7,57162,0,2,3,3,4,No,3,5,No,Early-Career Builder,0.3493216725201452,Medium
1344,30,Male,Single,Engineering,Engineering Manager,High School,2024-01-30,1,Travel_Rarely,19,136986,1,0,3,3,4,No,1,0,No,Stable Core,0.2942523660337752,Low
1345,46,Female,Single,Customer Support,Support Team Lead,Bachelor's,2025-05-10,0,Travel_Rarely,6,46368,0,1,4,4,4,No,3,0,Yes,Early-Career Builder,,
1346,28,Male,Single,Engineering,QA Engineer,PhD,2023-04-18,2,Travel_Rarely,5,109031,2,1,4,4,2,No,3,1,No,High Performer / Flight Risk,0.421351095523033,Medium
1347,38,Male,Married,Operations,Operations Manager,Master's,2021-12-22,4,Travel_Rarely,4,43373,0,2,2,3,3,No,3,5,No,Disengaged,0.3534161906897567,Medium
1348,42,Female,Married,Engineering,Engineering Manager,PhD,2025-10-28,0,Travel_Frequently,4,118470,0,0,3,3,3,No,3,3,No,Early-Career Builder,0.2875394868249528,Low
1349,29,Female,Single,Sales,Sales Executive,Bachelor's,2024-12-17,1,Travel_Frequently,3,39548,1,6,3,2,4,Yes,3,0,Yes,Early-Career Builder,,
1350,42,Female,Divorced,Human Resources,HR Manager,Bachelor's,2019-05-26,6,Travel_Rarely,8,55933,1,1,3,3,4,No,4,0,Yes,Early-Career Builder,,
1351,41,Female,Married,Sales,Account Manager,Bachelor's,2024-06-17,1,Travel_Rarely,4,67782,1,3,3,4,3,No,4,0,No,Early-Career Builder,0.2713755703623848,Low
1352,30,Female,Married,Engineering,Software Engineer,Bachelor's,2023-09-30,2,Travel_Rarely,2,57875,0,2,2,4,3,Yes,2,1,Yes,Disengaged,,
1353,49,Male,Single,Human Resources,Recruiter,Bachelor's,2025-03-30,0,Travel_Frequently,6,72790,0,0,2,4,1,No,5,0,Yes,High Performer / Flight Risk,,
1354,27,Male,Single,Customer Support,Support Team Lead,High School,2024-06-28,1,Travel_Rarely,1,40950,0,5,2,4,2,No,3,1,No,High Performer / Flight Risk,0.5382887645164742,Medium
1355,35,Female,Single,Sales,Sales Manager,High School,2021-04-26,4,Travel_Rarely,2,61966,0,1,4,2,4,No,3,1,Yes,Early-Career Builder,,
1356,31,Female,Married,Human Resources,Recruiter,Bachelor's,2014-07-25,11,Travel_Rarely,9,86975,5,3,3,4,1,No,4,0,No,Stable Core,0.269515100507636,Low
1357,39,Female,Married,Engineering,Senior Engineer,Bachelor's,2025-05-13,0,Travel_Rarely,22,80229,0,3,4,1,4,No,2,1,No,Early-Career Builder,0.3196491720023998,Medium
1358,41,Female,Married,Sales,Account Manager,High School,2019-04-22,6,Travel_Rarely,20,83280,2,2,3,2,3,No,4,2,No,Stable Core,0.2769114987870996,Low
1359,37,Male,Married,Engineering,QA Engineer,Bachelor's,2024-05-16,1,Travel_Rarely,2,96161,1,5,2,3,3,No,4,2,No,Disengaged,0.3035688688797958,Medium
1360,30,Male,Single,Marketing,Marketing Associate,Bachelor's,2015-07-25,10,Travel_Rarely,1,51708,3,0,3,1,3,No,3,1,No,Stable Core,0.1750912601760838,Low
1361,31,Male,Divorced,Engineering,QA Engineer,Master's,2025-03-30,0,Non-Travel,11,112771,0,2,4,3,4,No,3,2,No,Early-Career Builder,0.2053348000034972,Low
